,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,マチカネニホンバレ,牡4,56.5,北村宏司,2:09.9,,2.3,1,530(+6),[東] 藤沢和雄
1,2,2,4,マコトスパルビエロ,牡5,57.0,安藤勝己,2:10.2,1.3/4,4.7,3,510(-4),[西] 鮫島一歩
2,3,4,8,ロールオブザダイス,牡4,55.0,戸崎圭太,2:10.3,1/2,38.9,7,446(-4),[西] 角居勝彦
3,4,8,15,ボランタス,牡5,57.0,池添謙一,2:10.4,3/4,3.4,2,530(0),[西] 角居勝彦
4,5,5,10,ミダースタッチ,牡4,54.0,左海誠二,2:10.4,アタマ,10.1,4,546(+8),[西] 松田国英
5,6,6,12,メイショウサライ,牡8,56.0,藤田伸二,2:10.5,クビ,59.4,11,460(+2),[西] 増本豊
6,7,2,3,シルククルセイダー,牡6,55.0,三浦皇成,2:10.6,3/4,138.6,13,510(0),[西] 領家政蔵
7,8,6,11,ナムラハンター,牡4,55.0,田中勝春,2:10.7,クビ,58.0,10,494(+8),[西] 松永昌博
8,9,4,7,クリーン,牡5,55.0,松岡正海,2:10.7,アタマ,40.7,8,596(-4),[西] 音無秀孝
9,10,8,16,ネイキッド,牡5,55.0,赤木高太,2:10.9,1.1/4,42.7,9,470(+4),[西] 中竹和也
10,11,1,2,タガノエクリプス,牡6,54.0,柴山雄一,2:11.1,1.1/4,174.4,14,512(-2),[西] 川村禎彦
11,12,3,5,ロングプライド,牡5,57.0,江田照男,2:11.2,1/2,37.7,6,508(-8),[西] 小野幸治
12,13,7,13,ヤマニンリュバン,牡4,55.0,酒井学,2:11.2,ハナ,27.7,5,532(+2),[西] 西園正都
13,14,5,9,タイキエニグマ,牡8,55.0,丹内祐次,2:11.5,2,188.9,15,524(+4),[東] 清水美波
14,15,3,6,ドンクール,牡7,56.0,後藤浩輝,2:11.7,1.1/4,78.1,12,520(+8),[東] 鈴木伸尋
15,16,7,14,ワキノエクセル,牡7,54.0,北村友一,2:12.4,4,241.5,16,514(+8),[西] 村山明
