,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,エアラフォン,牡4,56,岩田康誠,1:34.4,,2.4,1,468(0),[西] 池江泰寿
1,2,3,3,アドマイヤロイヤル,牡4,56,安藤勝己,1:34.7,2,3.5,2,524(+4),[西] 橋田満
2,3,7,9,ナリタスレンダー,セ6,57,藤田伸二,1:34.7,クビ,6.1,3,502(-6),[西] 木原一良
3,4,6,7,ピースピース,牡5,57,川田将雅,1:34.8,クビ,37.6,8,474(+6),[西] 荒川義之
4,5,4,4,トゥリオンファーレ,牡5,57,リスポリ,1:34.8,ハナ,8.6,4,524(+4),[西] 音無秀孝
5,6,5,6,サバース,牡6,57,福永祐一,1:34.8,クビ,24.8,7,496(+8),[西] 音無秀孝
6,7,8,12,テーブルスピーチ,牝4,54,四位洋文,1:34.9,3/4,15.7,6,462(+4),[西] 角居勝彦
7,8,6,8,ジョーメテオ,牡5,57,武豊,1:35.0,クビ,9.7,5,514(+2),[西] 柴田光陽
8,9,5,5,ワールドロレックス,牡5,57,池添謙一,1:35.4,2.1/2,103.4,10,464(+2),[西] 坂口正大
9,10,7,10,アルーリングムーン,牡5,57,秋山真一,1:35.6,1.1/4,49.2,9,458(+6),[西] 野村彰彦
10,11,8,11,ドリームガードナー,牡6,57,浜中俊,1:36.1,3,104.0,11,472(+8),[西] 中村均
11,12,2,2,テーオーエンジェル,牝6,55,藤岡佑介,1:36.1,クビ,147.8,12,474(+6),[西] 笹田和秀
