,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,マイネアイル,牝6,53,田中勝春,1:33.1,,9.4,4,450(-4),[西] 宮徹
1,2,2,2,マイネルモルゲン,牡4,54,ボニヤ,1:33.1,クビ,8.7,3,474(+6),[東] 堀井雅広
2,3,5,6,メジロバーバラ,牝7,52,吉田豊,1:33.2,1/2,45.3,11,476(+2),[東] 高橋裕
3,4,1,1,アグネススペシャル,牡7,54,菊沢隆徳,1:33.4,1.1/4,44.1,10,440(+4),[西] 藤岡健一
4,5,4,5,ミッドタウン,牡5,55,バルジュ,1:33.4,クビ,1.7,1,544(-10),[東] 鈴木伸尋
5,6,4,4,トレジャー,牡6,55,柴田善臣,1:33.5,クビ,14.3,5,540(+12),[東] 藤沢和雄
6,7,7,11,グラスワールド,牡8,56,江田照男,1:33.5,ハナ,34.6,8,498(+4),[東] 鈴木勝美
7,8,3,3,ギャンブルローズ,牝7,52,蛯名正義,1:33.7,1.1/2,35.5,9,466(+12),[西] 鮫島一歩
8,9,7,10,コスモインペリアル,牡4,53,北村宏司,1:33.8,1/2,53.2,12,500(+6),[東] 清水利章
9,10,6,9,タイムトゥチェンジ,牡6,55,橋本美純,1:33.8,ハナ,20.1,7,460(-8),[西] 鶴留明雄
10,11,8,13,ユキノサンロイヤル,牡7,53,横山典弘,1:33.9,クビ,6.7,2,470(+2),[東] 増沢末夫
11,12,6,8,ホワイトカーニバル,牝4,49,松岡正海,1:34.1,1.1/2,116.3,13,480(+10),[東] 伊藤圭三
12,13,8,12,ゴッドオブチャンス,牡6,56,勝浦正樹,1:34.3,1,16.5,6,538(+12),[東] 和田正道
