,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ダンシングプリンス,牡6,57,落合玄太,1:10.6,,2.2,2,514(0),[東] 宮田敬介
1,2,5,5,スマートダンディー,牡8,56,秋山真一,1:10.7,クビ,6.4,3,508(+8),[西] 石橋守
2,3,7,8,リュウノユキナ,牡7,57,柴田善臣,1:10.9,1,2.2,1,502(-12),[東] 小野次郎
3,4,7,7,ヒロシゲゴールド,牡7,57,武豊,1:11.1,1,7.7,4,482(+10),[西] 北出成人
4,5,6,6,スティールペガサス,牡5,56,阿部龍,1:11.4,1.1/2,45.7,6,500(-2),[地] 角川秀樹
5,6,2,2,ハートプレイス,牡4,56,今野忠成,1:12.2,4,139.2,8,470(-12),[地] 佐宗応和
6,7,3,3,メイショウミズカゼ,牡8,56,岩橋勇二,1:12.5,1.1/2,288.0,9,498(-12),[地] 田中淳司
7,8,8,10,ヴォーガ,セ8,56,宮崎光行,1:12.8,1.1/2,521.6,10,452(-4),[地] 佐久間雅
8,9,8,9,フジノパンサー,牡9,56,石川倭,1:13.0,1,50.1,7,524(+2),[地] 米川昇
9,10,4,4,アザワク,牝5,54,桑村真明,1:13.1,クビ,33.8,5,468(0),[地] 角川秀樹
