,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,トシノフラワー,牝4,53,桑島孝春,1:37.0,,---,2,487(+4),[地] 高松弘之
1,2,2,2,マキバスナイパー,牡4,54,左海誠二,1:37.0,クビ,---,1,508(0),[地] 北川亮
2,3,8,11,オーノパプラール,牡4,54,久保秀男,1:37.2,1,---,5,462(-16),[地] 武井栄一
3,4,7,9,タカラアロー,牡4,55,大友勝利,1:38.3,5,---,3,486(+1),[地] 出川博史
4,5,6,8,コアレスファイター,牡4,54,白田日出,1:38.7,2,---,4,481(0),[地] 出川龍一
5,6,4,4,バーバラフォンテン,牝4,53,張田京,1:40.2,7,---,7,413(-6),[地] 白川章司
6,7,8,12,ナスノブルボン,牡4,54,一ノ瀬亨,1:40.4,1,---,6,438(-5),[地] 岩本亀五
7,8,7,10,モンテジュエリー,牝4,53,金子正彦,1:40.4,クビ,---,8,404(-7),[地] 岩本亀五
8,9,6,7,ダイカツスピード,牡4,54,佐々木清,1:40.6,1,---,10,464(0),[地] 佐々木総
9,10,5,6,ミレーヌローズ,牝4,53,矢内博,1:40.8,1,---,11,411(+4),[地] 佐藤賢二
10,11,5,5,パーフェクトロード,牡4,54,小林照男,1:40.8,ハナ,---,9,490(+8),[地] 新井康夫
11,12,1,1,サンダーラック,牝4,53,桃井十四,1:41.6,4,---,12,421(+7),[地] 内田友一
