,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ティアップゴールド,牡2,55,長谷川浩,1:49.2,,10.1,4,468(-6),[西] 西浦勝一
1,2,1,2,ゴールデンチケット,牡2,55,佐藤哲三,1:49.6,2.1/2,6.1,3,494(+4),[西] 森秀行
2,3,1,1,トレジャーハント,牡2,55,角田晃一,1:49.7,3/4,84.6,10,524(-2),[西] 本田優
3,4,4,8,ワールドロレックス,牡2,54,浜中俊,1:49.8,クビ,1.9,1,448(0),[西] 坂口正大
4,5,5,10,テンシノマズル,牡2,55,武幸四郎,1:49.9,3/4,19.9,6,448(+6),[西] 田所秀孝
5,6,8,16,ジャックボイス,牡2,55,川島信二,1:50.0,3/4,35.6,7,454(+8),[西] 中竹和也
6,7,7,13,カネトシタフガイ,牡2,55,小牧太,1:50.1,1/2,14.1,5,454(+6),[西] 荒川義之
7,8,6,12,プラネットクルーズ,牡2,55,鮫島良太,1:50.1,クビ,71.2,9,462(+8),[西] 松永幹夫
8,9,3,6,ゴールデンゴール,牡2,55,吉田隼人,1:50.2,3/4,4.4,2,436(+6),[西] 吉田直弘
9,10,8,15,ウインペンタゴン,牡2,55,幸英明,1:50.4,1.1/2,90.3,11,494(+2),[西] 石坂正
10,11,7,14,マルブツハッピー,牡2,55,酒井学,1:50.4,ハナ,261.9,14,458(+4),[西] 加用正
11,12,5,9,カシノハリ,牡2,55,渡辺薫彦,1:50.6,1.1/4,384.1,16,494(+8),[西] 梅内忍
12,13,3,5,カネトシアミーゴ,牡2,55,太宰啓介,1:50.6,クビ,334.7,15,496(+2),[西] 小島貞博
13,14,4,7,セフティファンキー,牡2,55,和田竜二,1:50.6,ハナ,60.9,8,456(+4),[西] 南井克巳
14,15,2,3,テイエムターザン,牡2,55,熊沢重文,1:50.7,3/4,138.6,12,448(-2),[西] 五十嵐忠
15,16,6,11,サンジョバンニ,牡2,55,飯田祐史,1:51.4,4,257.7,13,414(0),[西] 荒川義之
