,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,ゴーディー,牡8,57,的場文男,1:12.0,,12.7,5.0,492(0),[地] 赤嶺本浩
1,2,1,2,ルックスザットキル,牡4,57,早田功駿,1:12.0,アタマ,1.9,1.0,517(-2),[地] 米田英世
2,3,8,15,ラヴィアンクレール,牡8,57,坂井英光,1:13.3,6,65.0,9.0,456(-4),[地] 森下淳平
3,4,4,8,アルゴリズム,セ8,57,矢野貴之,1:13.4,1/2,21.7,7.0,491(-3),[地] 堀千亜樹
4,5,7,13,サトノタイガー,牡8,57,森泰斗,1:13.4,ハナ,4.7,2.0,473(+1),[地] 小久保智
5,6,5,9,ツルオカボルト,牡5,57,本橋孝太,1:13.5,1/2,71.3,11.0,520(-5),[地] 久保與造
6,7,3,6,ラクテ,牡3,56,上田健人,1:13.7,3/4,7.7,3.0,492(-1),[地] 寺田新太
7,8,5,10,プリサイスキング,牡4,57,達城龍次,1:13.8,クビ,16.4,6.0,515(-2),[地] 高橋清顕
8,9,4,7,ジェネラルグラント,牡6,57,本田正重,1:14.4,3,95.1,12.0,560(+17),[地] 出川克己
9,10,6,11,コウギョウダグラス,牡9,57,柏木健宏,1:14.7,1.1/2,120.8,13.0,531(+1),[地] 松浦裕之
10,11,6,12,ミヤジエルビス,牡6,57,瀧川寿希,1:14.7,アタマ,237.2,14.0,505(-3),[地] 三坂盛雄
11,12,8,16,ビチェワンジャ,牡6,57,Ｄ．ペロ,1:15.1,2,66.1,10.0,500(0),[地] パク・ユ
12,13,3,5,スウェプトアロー,牡7,57,和田譲治,1:16.2,5,8.1,4.0,480(+1),[地] 中道啓二
13,14,7,14,ウバギ,セ6,57,岡部誠,1:17.1,4,59.2,8.0,511(0),[地] ジャン・
14,除,1,1,サトノデプロマット,牡6,57,笹川翼,,,---,,520(+24),[地] 藤田輝信
15,取,2,4,オルセ,牡7,57,オ・ギョ,,,---,,計不,[地] ユン・ヨ
