,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,12,ハギノプレシャス,牡4,57,岩田康誠,1:44.4,,1.9,1.0,474(+4),[西] 松田国英
1,2,3,5,カミノヤマボーイ,牡5,57,石橋守,1:44.6,1,19.0,6.0,438(-6),[西] 昆貢
2,3,7,14,フィールドルーキー,牡5,54,上野翔,1:44.8,1.1/4,4.9,2.0,516(-12),[西] 藤岡範士
3,4,2,4,タマモゴーアップ,牡6,57,安藤勝己,1:45.0,1.1/4,6.3,3.0,494(-2),[西] 五十嵐忠
4,5,5,9,ワンダースピード,牡4,57,丸野勝虎,1:45.1,3/4,184.6,15.0,468(-8),[西] 湯浅三郎
5,6,1,2,カシノコールミー,牝7,54,川田将雅,1:45.3,1.1/2,48.6,10.0,498(-2),[西] 須貝彦三
6,7,4,8,ビューティフルアイ,牝6,55,角田晃一,1:45.5,1.1/2,30.8,8.0,444(-4),[西] 橋本寿正
7,8,1,1,パリスゼンショウ,牡5,57,渡辺薫彦,1:45.5,ハナ,99.3,13.0,488(+4),[西] 川村禎彦
8,9,8,15,オジャマシマス,牡7,57,小牧太,1:45.6,クビ,70.4,11.0,480(+8),[西] 谷潔
9,10,5,10,ビッグサクセス,牡5,57,吉田稔,1:45.6,ハナ,17.5,4.0,490(+2),[西] 白井寿昭
10,11,8,16,グレイトアロー,セ6,57,河北通,1:45.6,クビ,17.8,5.0,502(-12),[西] 小野幸治
11,12,3,6,ケイエススプリング,牡5,57,小林徹弥,1:45.7,クビ,30.8,9.0,488(-2),[西] 高橋成忠
12,13,7,13,フミノトップヘイロ,牡8,57,本田優,1:45.7,クビ,20.5,7.0,478(+6),[西] 西浦勝一
13,14,4,7,バイオレットボス,牡7,57,赤木高太,1:46.0,1.3/4,175.6,14.0,444(+4),[西] 境直行
14,15,6,11,メイショウエイシ,牡5,57,飯田祐史,1:46.8,5,89.6,12.0,514(-4),[西] 飯田明弘
15,取,2,3,ビッグアラミス,牡4,57,和田竜二,,,---,,計不,[西] 中尾秀正
