,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,スマートリーズン,牡5,56,木村健,1:30.3,,6.0,3,478(+4),[西] 宮徹
1,2,8,10,プルーフオブキング,牡7,56,高橋利幸,1:30.6,1.1/2,24.4,6,508(0),[地] 田中守
2,3,5,5,ステラパラダイス,牡6,56,別府真衣,1:30.7,クビ,15.3,5,512(+2),[地] 田中守
3,4,6,7,シルクヘラクレス,牡6,56,鷹野宏史,1:30.8,クビ,14.3,4,525(-1),[西] 田島良保
4,5,6,6,ワンダーリディア,牡7,56,赤岡修次,1:31.2,2,5.1,2,518(-4),[西] 佐藤正雄
5,6,7,8,ファンドリコンドル,牡7,56,西川敏弘,1:31.4,1,29.4,7,457(+3),[地] 雑賀正光
6,7,8,11,アグネスポライト,牡6,56,福永祐一,1:31.8,2,1.4,1,502(+2),[西] 森秀行
7,8,7,9,ブレイブワイズ,牡4,56,西山裕貴,1:32.9,5,110.5,10,465(-5),[地] 松木啓助
8,9,1,1,ワンダーアチーブ,牝5,54,幸英明,1:33.9,5,30.6,8,506(-14),[西] 藤岡範士
9,10,2,2,タケカサチノヤマ,牡6,56,倉兼育康,1:34.1,3/4,287.3,11,476(0),[地] 別府真司
10,11,4,4,モルフェドット,牝4,54,御神本訓,1:34.6,2.1/2,56.4,9,491(+1),[西] 武宏平
