,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,フリートアドミラル,牡4,56,ペリエ,2:07.4,,8.2,3,510(-4),[東] 池上昌弘
1,2,2,3,ジャンバルジャン,牡4,56,後藤浩輝,2:08.2,5,1.8,1,444(0),[東] 萩原清
2,3,3,6,ピサノバンキッシュ,牡5,57,横山典弘,2:08.4,1.1/2,19.2,6,554(+14),[東] 藤沢和雄
3,4,5,10,ナリタブラック,牡6,57,丹内祐次,2:08.9,3,45.9,9,494(-8),[西] 崎山博樹
4,5,1,2,エプソムボス,牡7,57,柴山雄一,2:09.0,クビ,29.6,8,536(-2),[東] 石栗龍彦
5,6,4,8,アドマイヤミラクル,牡5,57,上村洋行,2:09.2,1.1/2,12.9,5,504(+4),[西] 藤沢則雄
6,7,8,16,バンダムカーン,牡7,57,南田雅昭,2:09.3,3/4,153.7,16,480(0),[東] 南田美知
7,8,1,1,トーセンベルボーイ,牡6,57,田中勝春,2:09.6,2,46.9,10,488(+2),[東] 栗田博憲
8,9,6,11,ダンシングクリス,牡5,57,吉田隼人,2:09.9,1.3/4,25.4,7,460(-8),[東] 秋山雅一
9,10,6,12,デスバラード,牡5,57,勝浦正樹,2:10.0,クビ,6.5,2,464(0),[東] 田村康仁
10,11,7,14,スターシップ,牡4,56,津村明秀,2:10.3,1.3/4,91.8,14,466(+12),[東] 鈴木伸尋
11,12,2,4,イエス,牡8,57,柴田善臣,2:10.7,2.1/2,103.0,15,556(-2),[西] 谷潔
12,13,7,13,トワイライトワルツ,牝6,54,田中博康,2:11.1,2.1/2,12.8,4,484(-2),[東] 高松邦男
13,14,8,15,ワンダータイキ,牡7,57,戸崎圭太,2:11.4,2,72.5,13,466(-8),[西] 佐藤正雄
14,15,5,9,アイシクルアート,牡6,57,北村宏司,2:12.2,5,50.7,11,474(+6),[東] 小笠倫弘
15,16,4,7,エイティフロー,牡7,57,石橋脩,2:12.5,2,58.9,12,506(-6),[西] 池江泰寿
