,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,マイネルモーディグ,牡4,56,郷間勇太,1:27.6,,3.4,2,488(+2),[地] 田中譲二
1,2,1,1,フリタイム,牡3,56,赤岡修次,1:27.8,3/4,1.6,1,477(+6),[地] 工藤真司
2,3,4,4,トーセンミラクル,牡4,52,濱尚美,1:28.1,1.1/2,44.6,6,443(-3),[地] 細川忠義
3,4,6,6,ペイシャスプリング,牝4,54,嬉勝則,1:28.4,1.1/2,4.6,3,438(-3),[地] 中西達也
4,5,8,9,シャヒーン,牡6,56,上田将司,1:28.7,1.1/2,39.4,5,513(+4),[地] 国澤輝幸
5,6,3,3,テレグライド,牡6,56,倉兼育康,1:29.4,3,58.5,7,464(-2),[地] 宮路洋一
6,7,7,7,サクラプリズム,牡8,56,佐原秀泰,1:29.4,クビ,115.1,10,516(+1),[地] 国澤輝幸
7,8,5,5,クーファサンピラー,牝4,54,岡村卓弥,1:29.9,2.1/2,31.6,4,433(+3),[地] 雑賀正光
8,9,7,8,オールラウンド,牡9,56,大澤誠志,1:30.0,1/2,90.5,8,490(+11),[地] 別府真司
9,10,2,2,クロコダイルロック,牡7,56,山崎雅由,1:30.1,クビ,100.3,9,464(-7),[地] 宮路洋一
