,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ファイアーフロート,牡9,56,赤岡修次,1:28.1,,2.6,1,495(-3),[地] 松木啓助
1,2,7,10,ブラックバカラ,牝4,54,永森大智,1:28.4,1.1/2,3.2,2,448(+4),[地] 雑賀正光
2,3,5,5,カネマサゴールド,セ8,56,嬉勝則,1:28.7,1.1/2,82.9,10,488(-4),[地] 打越勇児
3,4,7,9,モスコーオペラ,牝5,54,佐原秀泰,1:29.2,2.1/2,31.4,7,453(+3),[地] 松木啓助
4,5,5,6,ハリマヤヨサコイ,牡5,56,上田将司,1:29.3,3/4,10.2,6,487(+6),[地] 工藤真司
5,6,3,3,マウンテンファスト,牡6,56,中西達也,1:30.2,4,9.4,5,459(+9),[地] 炭田健二
6,7,1,1,ブランクヴァース,牡6,56,吉本隆記,1:30.5,1.1/2,36.9,8,492(-2),[地] 別府真司
7,8,6,8,ディープハント,牡8,56,西川敏弘,1:30.5,クビ,84.5,11,489(+8),[地] 雑賀正光
8,9,6,7,キネオピューマ,牡6,55,別府真衣,1:30.6,クビ,8.6,4,470(+10),[地] 別府真司
9,10,8,12,ナムラハンター,牡10,53,林謙佑,1:30.6,クビ,7.8,3,515(+3),[地] 田中守
10,11,2,2,ロードエアフォース,牡7,53,塚本弘隆,1:31.3,3,497.6,12,489(-1),[地] 雑賀正光
11,12,4,4,ニシノカチヅクシ,牡6,56,宮川実,1:31.7,2,39.7,9,481(+13),[地] 打越勇児
