,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,クレスコワンダー,牡3,56,秋山真一,1:21.9,,6.9,3,488(0),[西] 石坂正
1,2,7,13,テンシノダンス,牝6,55,ルメール,1:22.0,3/4,15.4,5,492(+2),[西] 橋口弘次
2,3,5,10,シルクアヴァロン,牡3,56,武幸四郎,1:22.1,3/4,55.9,10,468(+2),[西] 大久保龍
3,4,2,3,マジカルスター,牡3,56,武豊,1:22.1,ハナ,22.6,6,478(+8),[東] 佐藤吉勝
4,5,4,8,フミノウインダム,牡3,56,本田優,1:22.3,1,2.2,1,458(+2),[西] 西浦勝一
5,6,6,12,タイキマーズ,セ5,57,内田浩一,1:22.3,クビ,43.5,7,438(+4),[西] 作田誠二
6,7,1,1,スペラーレ,牡4,57,ペリエ,1:22.4,1/2,3.3,2,494(-6),[西] 池江泰寿
7,8,1,2,キシュウローズ,牝4,55,四位洋文,1:22.4,クビ,60.7,11,460(+12),[西] 安達昭夫
8,9,7,14,コスモコントワール,牝3,51,上野翔,1:22.5,クビ,140.2,15,420(+6),[西] 中村均
9,10,8,18,タイセイガイア,牝3,51,船曳文士,1:22.7,1.1/4,13.9,4,462(+8),[西] 古川平
10,11,8,16,レジェンダロッサ,牡4,57,小牧太,1:22.9,1.1/4,50.0,9,464(+4),[西] 橋口弘次
11,12,8,17,ニシノカイシンゲキ,牝5,55,幸英明,1:23.0,1/2,141.7,16,474(-6),[東] 中川公成
12,13,3,6,ニシノブラッサム,牝5,55,石橋守,1:23.1,1/2,45.5,8,474(-10),[西] 宮本博
13,14,2,4,アドマイヤヒラリー,牝4,55,芹沢純一,1:23.2,1/2,62.0,12,466(+8),[西] 橋田満
14,15,7,15,マイネルマグナート,牡5,57,柴原央明,1:23.3,1/2,93.8,14,474(-6),[西] 宮徹
15,16,5,9,アグネスカラット,牡4,54,北村友一,1:23.5,1,355.1,18,486(+25),[西] 長浜博之
16,17,4,7,トシオジジアン,牝4,55,太宰啓介,1:23.5,アタマ,75.0,13,474(+14),[西] 鮫島一歩
17,18,3,5,ルミナスカラー,牝3,54,角田晃一,1:24.7,7,192.1,17,492(-2),[西] 山本正司
