,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,リコーワルサー,牡4,57,真島大輔,1:26.6,,2.3,1,496(-2),[地] 荒山勝徳
1,2,1,1,アルタイル,牡7,57,森泰斗,1:27.0,2,3.7,2,497(+4),[地] 堀千亜樹
2,3,2,3,バルダッサーレ,牡6,57,笹川翼,1:27.2,1.1/4,7.6,3,495(-1),[地] 中道啓二
3,4,5,9,コンドルダンス,牡7,57,柏木健宏,1:27.6,2,56.6,11,482(0),[地] 斉藤敏
4,5,5,10,ハヤブサマカオー,牡4,57,本田正重,1:28.0,2,9.8,4,467(+9),[地] 松浦裕之
5,6,3,6,ゴーディー,牡11,57,安藤洋一,1:28.2,1.1/4,278.8,15,493(-5),[地] 赤嶺本浩
6,7,6,12,クルセイズスピリツ,牡4,57,山崎誠士,1:28.3,クビ,39.1,8,470(+5),[地] 荒井朋弘
7,8,2,4,ドラゴンゲート,牡7,57,横川怜央,1:28.3,クビ,45.1,9,499(+3),[地] 的場直之
8,9,4,8,ロードフォワード,牡8,57,張田昂,1:28.4,クビ,181.1,14,458(0),[地] 岡林光浩
9,10,7,14,リコーヴィッカース,牡6,55,繁田健一,1:28.7,1.3/4,51.8,10,483(0),[地] 蛯名雄太
10,11,8,16,サノマル,牡6,53,吉井章,1:29.7,5,31.0,7,517(+6),[地] 朝倉実
11,12,3,5,ブルージェット,牝5,55,石崎駿,1:30.3,3,10.0,5,463(+2),[地] 高岩孝敏
12,13,1,2,ダイワリベラル,牡8,57,和田譲治,1:30.4,クビ,159.8,13,528(+8),[地] 市村誠
13,14,4,7,ナイキアドヴァンス,牡8,54,藤本現暉,1:31.0,3,13.2,6,480(+5),[地] 蛯名雄太
14,15,7,13,ラクテ,牡6,55,楢崎功祐,1:32.1,5,286.6,16,480(-2),[地] 久保杉隆
15,中,8,15,オメガヴェンデッタ,セ8,57,酒井忍,,,78.4,12,493(-15),[地] 荒山勝徳
