,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,スウィングダンス,牝4,54,持原大志,1:42.8,,1.1,1,435(0),[地] 瀬戸口悟
1,2,4,4,サイモンロード,牡3,56,吉田稔,1:43.3,2.1/2,4.1,2,526(-4),[地] 角田輝也
2,3,1,1,オンワードチアフル,牝4,54,柴田直樹,1:44.2,4,118.2,8,477(-1),[地] 宮本仁
3,4,2,2,ラヴァリーオステル,牡3,56,戸部尚実,1:44.4,1,54.7,6,496(+2),[地] 円田修
4,5,8,12,マコトカリバーン,牡3,56,今井貴大,1:44.7,1.1/2,19.0,3,457(+3),[地] 角田輝也
5,6,5,6,ピサノハーレー,牡5,56,友森翔太,1:44.8,1/2,152.6,10,423(-1),[地] 山本健二
6,7,7,9,バーンバーンバーン,牡3,56,丸野勝虎,1:45.8,5,35.6,5,464(+6),[地] 藤ヶ崎一
7,8,5,5,サクラスティンガー,牡5,56,岡部誠,1:45.8,クビ,19.6,4,473(+3),[地] 藤ヶ崎一
8,9,7,10,ジョニーロード,セ5,56,阪野学,1:45.9,1/2,215.4,12,463(+6),[地] 坂口義幸
9,10,6,8,シーセラピス,セ4,56,横井将人,1:46.0,クビ,166.5,11,466(0),[地] 斉藤弘光
10,11,6,7,ワンダフルサルート,牝4,54,柿原翔,1:46.4,2,67.9,7,479(-1),[地] 藤ヶ崎一
11,12,8,11,メイショウゴーオン,牝10,54,安部幸夫,1:46.7,1.1/2,135.7,9,459(+6),[地] 瀬戸口悟
