,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,プリンシアルーナ,牝5,54,佐原秀泰,1:23.8,,11.9,5,427(-1),[地] 胡本友晴
1,2,8,12,ウエスタンバラード,牝4,53,別府真衣,1:24.2,2,1.7,1,476(0),[地] 別府真司
2,3,5,6,アドマイヤジャガー,牡8,56,宮川実,1:24.4,1,8.6,4,464(+3),[地] 打越勇児
3,4,7,9,デュークワンダー,牡9,56,上田将司,1:24.9,2.1/2,5.1,2,511(+6),[地] 平和人
4,5,8,11,サトノラーク,牡5,56,倉兼育康,1:25.2,1.1/2,294.2,10,506(-6),[地] 松木啓助
5,6,7,10,サンタンジェロ,牝7,53,下村瑠衣,1:25.3,クビ,29.2,7,446(-4),[地] 松木啓助
6,7,4,4,リュウノガーネット,牝4,54,西森将司,1:25.4,クビ,333.4,11,416(-2),[地] 国沢輝幸
7,8,6,7,トウカイルノン,牡5,56,妹尾浩一,1:25.5,1/2,172.4,9,447(-4),[地] 打越勇児
8,9,5,5,クレイアートビュン,牡11,56,永森大智,1:25.9,2,5.2,3,444(+1),[地] 雑賀正光
9,10,1,1,カイシュウウルフ,セ7,56,吉本隆記,1:26.0,クビ,24.3,6,492(-15),[地] 細川忠義
10,11,2,2,ゲットスルー,牡8,56,西山裕貴,1:26.0,クビ,416.8,12,516(-2),[地] 松木啓助
11,12,3,3,スペシャルファイト,牡5,56,嬉勝則,1:26.3,1.1/2,156.3,8,489(-7),[地] 胡本友晴
