,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,4,キングバンブー,牡5,53,御神本訓,1:46.7,,1.5,1,512(+3),[地] 矢野義幸
1,2,5,7,ケイアイゲンブ,牡5,55,和田譲治,1:47.2,2.1/2,10.3,3,503(+3),[地] 佐宗応和
2,3,3,3,ブラックサーボ,牡8,55,的場文男,1:47.9,4,58.0,11,492(+5),[地] 新井清重
3,4,6,10,ステップクローザー,牡8,53,川島正太,1:48.2,1.1/2,34.5,9,529(+4),[地] 川島正行
4,5,7,11,グランドバイオ,牡7,55,真島大輔,1:48.6,2,25.9,7,504(0),[地] 山崎尋美
5,6,5,8,ロングウェーブ,牡7,55,今野忠成,1:48.6,クビ,68.5,12,532(+13),[地] 松代真
6,7,1,1,ザグ,牡5,55,左海誠二,1:48.7,クビ,22.4,5,463(0),[地] 林正人
7,8,4,5,ウツミランカスター,牡7,57,坂井英光,1:48.9,1.1/2,72.8,13,489(+5),[地] 斉藤敏
8,9,2,2,ドリームトレジャー,牡6,57,戸崎圭太,1:49.2,1.1/2,4.4,2,493(+11),[地] 佐々木功
9,10,6,9,ベルモントルパン,牡7,57,石崎隆之,1:49.2,クビ,14.9,4,507(+25),[地] 椎名広明
10,11,7,12,ギャンブルオンミー,牡6,57,山田信大,1:49.2,アタマ,26.8,8,510(+25),[地] 佐藤賢二
11,12,8,13,スマートキャリー,牡7,55,張田京,1:49.5,1.1/2,45.4,10,504(+3),[地] 川島正一
12,13,4,6,セトノギムレット,牡7,57,Ｃデムー,1:49.8,1.1/2,24.4,6,460(-1),[地] 石井勝男
13,14,8,14,シスターエレキング,牝6,55,森泰斗,1:50.8,5,96.8,14,454(+1),[地] 出川龍一
