,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,マルニキャプテン,牡4,54,的場文男,1:54.7,,---,2,467(+7),[地] 佐々木洋
1,2,6,9,エーピーアオゾラ,牡5,54,石崎隆之,1:54.9,1.1/2,---,3,502(-1),[地] 出川克己
2,3,1,1,ヤスミダブリン,牡4,56,内田博幸,1:55.0,1/2,---,1,465(+1),[地] 大山二三
3,4,6,8,ベルモントカクテル,牝5,52,張田京,1:55.0,クビ,---,4,456(-8),[地] 岡林光浩
4,5,8,12,ヴァーテックス,牡6,54,沢佳宏,1:55.7,3,---,12,481(+4),[地] 倉内賢
5,6,5,6,アンダーマイサム,牡5,56,山田信大,1:55.9,1,---,5,457(+1),[地] 朝倉実
6,7,4,5,ジュリオシーザー,牡6,52,和田譲治,1:56.1,1.1/2,---,7,486(-2),[地] 菅原秀雄
7,8,8,13,マユネキング,牡6,54,宗形竹見,1:56.1,アタマ,---,11,460(+2),[地] 久保杉利
8,9,7,10,マエストロセゴビア,牡6,56,見沢譲治,1:56.4,1.1/2,---,10,465(-1),[地] 海馬沢司
9,10,5,7,トヤママズル,牝4,52,今野忠成,1:56.7,1.1/2,---,6,490(+3),[地] 佐々木洋
10,11,2,2,コアレスマーチ,セ8,53,久保勇一,1:56.8,クビ,---,13,486(+2),[地] 柏木一夫
11,12,4,4,エービーシーマーチ,牡4,53,真島大輔,1:56.8,ハナ,---,8,448(-1),[地] 佐藤寿
12,13,7,11,リンドウラカワ,牡5,56,市村誠,1:56.9,1/2,---,9,448(+1),[地] 山藤統宏
