,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,ヤークトボマー,牡6,56,妹尾浩一,1:30.6,,11.2,3,483(+2),[地] 打越勇児
1,2,6,7,エイシンビジョン,牡9,56,多田羅誠,1:30.6,ハナ,22.0,6,466(+2),[地] 田中守
2,3,6,8,カバジェーロ,牡5,55,岡遼太郎,1:30.6,クビ,19.1,5,501(-2),[地] 中西達也
3,4,7,10,ジョウショーモード,牡4,56,永森大智,1:30.6,ハナ,5.8,2,517(+3),[地] 雑賀正光
4,5,8,11,ゴールドプリンス,牡6,56,倉兼育康,1:30.9,1.1/2,39.6,8,529(-1),[地] 別府真司
5,6,8,12,グリードパルフェ,牡6,56,赤岡修次,1:31.0,クビ,41.4,9,464(+3),[地] 田中守
6,7,3,3,アメージングラン,牡5,56,宮川実,1:31.3,1.1/2,1.3,1,532(-1),[地] 打越勇児
7,8,1,1,ジョーアラビカ,牡8,56,井上瑛太,1:31.7,2,148.3,11,509(+4),[地] 打越勇児
8,9,2,2,アイアンブルー,セ8,56,岡村卓弥,1:31.7,クビ,213.6,12,464(0),[地] 中西達也
9,10,7,9,カレンリズ,牝5,54,林謙佑,1:31.8,1/2,18.0,4,451(-2),[地] 田中守
10,11,4,4,クラウンシャイン,牡10,56,佐原秀泰,1:31.9,1/2,92.3,10,489(-4),[地] 那俄性哲
11,12,5,5,モズヘラクレス,牡6,56,山崎雅由,1:32.1,1,37.4,7,542(-10),[地] 田中譲二
