,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ゴールドヘッド,牡5,57,的場文男,2:07.0,,---,2,521(+4),[地] 蛯名末五
1,2,4,5,サプライズパワー,牡6,57,石崎隆之,2:07.3,1.1/2,---,1,532(+3),[地] 川島正行
2,3,6,10,イナリコンコルド,牡5,57,内田博幸,2:07.8,2.1/2,---,3,449(+4),[地] 福永二三
3,4,5,7,インテリパワー,牡5,57,張田京,2:08.2,2,---,4,519(+1),[地] 秋山重美
4,5,2,2,マキバスナイパー,牡5,57,左海誠二,2:08.2,アタマ,---,6,498(+3),[地] 北川亮
5,6,1,1,コンサートボーイ,牡8,56,早田秀治,2:08.7,2.1/2,---,5,535(+11),[地] 栗田繁
6,7,8,14,ラシアンスキー,牝6,55,鷹見浩,2:08.8,1/2,---,10,450(-4),[地] 荒居貴美
7,8,8,13,アイアイシリウス,牡7,56,脇本一幸,2:09.0,1,---,13,467(-6),[地] 中村健二
8,9,3,4,タイセイリーフ,牡6,57,金子正彦,2:09.1,クビ,---,8,455(-5),[地] 鳥飼春弥
9,10,4,6,ホクトオーロラ,牝5,55,桑島孝春,2:09.2,1/2,---,9,520(0),[地] 後藤稔
10,11,6,9,サマーシャドウ,牡4,55,吉井竜一,2:09.4,1,---,7,455(-3),[地] 飯野貞次
11,12,5,8,ウメノテイオー,牡7,56,上杉昌宏,2:10.1,4,---,14,456(-3),[地] 石田貞雄
12,13,7,11,ドラゴンジェイ,牡7,56,佐藤祐樹,2:10.2,クビ,---,12,475(0),[地] 山浦武
13,14,7,12,ウルマデイゴ,牡7,56,立花伸,2:10.2,クビ,---,11,510(+2),[地] 荒居貴美
