,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,12,ファインモーション,牝3,55,武豊,1:58.1,,1.1,1,488(+4),[西] 伊藤雄二
1,2,8,18,サクラヴィクトリア,牝3,55,蛯名正義,1:58.7,3.1/2,18.7,3,468(+4),[東] 伊藤圭三
2,3,2,4,シアリアスバイオ,牝3,55,安藤勝己,1:58.7,クビ,36.7,7,458(-14),[西] 藤原英昭
3,4,5,9,カネトシディザイア,牝3,55,河内洋,1:58.9,1,74.8,11,442(+2),[西] 田中章博
4,5,8,17,トシザダンサー,牝3,55,福永祐一,1:59.0,1/2,42.1,8,436(-12),[西] 音無秀孝
5,6,5,10,ユウキャラット,牝3,55,四位洋文,1:59.0,ハナ,32.6,6,466(+4),[西] 鮫島一歩
6,7,6,11,オースミコスモ,牝3,55,常石勝義,1:59.0,クビ,32.3,5,424(+2),[西] 中尾正
7,8,4,8,チャペルコンサート,牝3,55,熊沢重文,1:59.1,1/2,24.7,4,414(-4),[西] 池江泰郎
8,9,4,7,メジロベネット,牝3,55,幸英明,1:59.4,1.3/4,163.4,16,418(-4),[東] 大久保洋
9,10,3,5,マイネミモーゼ,牝3,55,柴田善臣,1:59.4,クビ,95.3,12,472(-6),[東] 堀井雅広
10,11,8,16,ブルーリッジリバー,牝3,55,武幸四郎,1:59.6,1.1/4,51.4,9,436(-4),[東] 小島太
11,12,7,14,コスモプロフィール,牝3,55,佐藤哲三,1:59.6,クビ,133.6,13,456(-4),[東] 戸田博文
12,13,1,2,タムロチェリー,牝3,55,和田竜二,1:59.8,1,74.4,10,460(-6),[西] 西園正都
13,14,1,1,ニシノハナグルマ,牝3,55,村田一誠,2:00.0,1,146.0,15,470(+16),[東] 萱野浩二
14,15,2,3,シュテルンプレスト,牝3,55,飯田祐史,2:00.1,1/2,167.9,17,450(+4),[西] 坪憲章
15,16,7,13,オースミバーディー,牝3,55,坂井千明,2:00.2,3/4,201.5,18,476(+20),[東] 菅原泰夫
16,17,3,6,ヘルスウォール,牝3,55,秋山真一,2:00.4,1.1/4,134.7,14,488(-2),[西] 森秀行
17,18,7,15,シャイニンルビー,牝3,55,岡部幸雄,2:02.2,大,18.7,2,452(-20),[東] 藤沢和雄
