,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ユウキタイティ,牡5,56,中舘英二,1:44.6,,4.2,1,506(-8),[西] 梅田康雄
1,2,3,6,スマートサイクロン,牡6,54,的場勇人,1:44.7,クビ,15.4,8,524(-2),[東] 高木登
2,3,3,5,バトルサクヤビメ,牝6,52,荻野琢真,1:44.7,アタマ,37.1,13,440(-2),[西] 野中賢二
3,4,1,1,タートルベイ,牡4,54,浜中俊,1:44.9,1,14.2,6,502(-2),[西] 田島良保
4,5,6,12,セフティーローレル,セ8,53,河北通,1:45.2,2,16.5,9,466(-2),[西] 小野幸治
5,6,8,15,マルブツクロス,牡6,55,小林久晃,1:45.4,1.1/2,12.2,5,532(-2),[東] 杉浦宏昭
6,7,5,9,コウジンアルス,牡7,53,丸田恭介,1:45.4,ハナ,19.8,10,494(0),[東] 松山将樹
7,8,2,4,ヴォレハクユウ,牡4,53,松田大作,1:45.5,クビ,46.1,14,490(-8),[西] 浜田光正
8,9,8,16,ブルーレパード,牡6,54,安藤光彰,1:45.6,3/4,23.6,11,490(0),[西] 小崎憲
9,10,4,7,トップジャイアンツ,牡4,53,小牧太,1:45.7,3/4,4.9,2,480(+2),[西] 山内研二
10,11,7,13,ケンブリッジレーザ,牡6,55,北村友一,1:45.8,クビ,32.6,12,496(-4),[西] 大根田裕
11,12,2,3,スペースフライト,牡5,55,佐藤哲三,1:45.8,クビ,14.3,7,470(-2),[西] 佐々木晶
12,13,1,2,アクセルファイヤー,牝5,52,中村将之,1:45.9,クビ,9.8,4,400(-4),[西] 安田伊佐
13,14,6,11,シルクヒーロー,牡7,53,二本柳壮,1:45.9,クビ,104.7,16,524(+2),[東] 河野通文
14,15,4,8,ナムラスピード,牡6,55,藤岡康太,1:46.0,クビ,5.9,3,496(-2),[西] 大橋勇樹
15,16,7,14,フォグキャスケード,牡7,53,田中健,1:47.1,7,83.1,15,498(-10),[西] 木原一良
