,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,フェルロッサー,牡2,53,宮崎光行,1:03.0,,---,1,454(0),[地] 米川昇
1,2,2,2,セカンドバック,牝2,53,服部茂史,1:03.4,2,---,3,406(-10),[地] 恵多谷豊
2,3,5,6,トミノチェリー,牝2,53,坂下秀樹,1:03.6,1,---,7,460(-4),[地] 国信満
3,4,6,7,サクラフリージア,牝2,53,井上俊彦,1:03.9,1.1/2,---,5,414(+4),[地] 林和弘
4,5,8,12,トムコ,牝2,53,川島雅人,1:04.1,1,---,4,454(+4),[地] 米川伸也
5,6,8,11,コンテ,牡2,53,小野望,1:04.1,アタマ,---,6,430(+2),[地] 角川秀樹
6,7,5,5,ホクトステップ,牝2,53,渋谷裕喜,1:04.5,2,---,2,462(-6),[地] 村上正和
7,8,4,4,イグアスノタイヨウ,牝2,53,佐々木国,1:04.6,3/4,---,10,426(-10),[地] 若松平
8,9,1,1,モエレストロベリー,牡2,53,五十嵐冬,1:04.7,クビ,---,11,500(+4),[地] 広森久雄
9,10,3,3,ゴールドゴーン,牝2,53,馬渕繁治,1:04.7,アタマ,---,9,404(+4),[地] 大崎順司
10,11,7,10,テンザンジェット,牝2,53,岩橋勇二,1:04.8,クビ,---,11,418(+22),[地] 成田春男
11,12,6,8,イーグルチャンス,牡2,53,斉藤正弘,1:05.1,1.1/2,---,8,412(+2),[地] 米川伸也
