,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,エリモアラルマ,牡6,56,川原正一,1:28.8,,2.5,1,503(0),[地] 盛本信春
1,2,6,8,エーシンビッグシー,牡6,56,板野央,1:29.7,6,9.9,5,533(+4),[地] 清水正人
2,3,7,10,キョウワシャドー,牡5,56,吉村智洋,1:29.9,3/4,4.3,2,470(+5),[地] 橋本忠男
3,4,8,11,シークレバー,牡7,56,永島太郎,1:30.3,2.1/2,31.5,9,491(+1),[地] 山口浩幸
4,5,7,9,オウハ,牝6,54,大山真吾,1:30.3,クビ,16.8,7,476(-2),[地] 上田二郎
5,6,4,4,タガノパンデミック,牡5,56,田中学,1:30.3,アタマ,6.9,4,506(+6),[地] 碇清次郎
6,7,5,5,アポロヴァンドーム,牡5,56,木村健,1:30.7,2.1/2,4.6,3,519(+5),[地] 碇清次郎
7,8,8,12,サマーパレス,牝4,54,坂本和也,1:30.8,1/2,11.5,6,512(+9),[地] 平松徳彦
8,9,6,7,テイケイワイズ,牡5,56,大柿一真,1:31.0,3/4,80.8,10,476(-1),[地] 山口浩幸
9,10,1,1,シルクユニヴァース,牡6,55,笹田知宏,1:31.2,3/4,31.1,8,479(-1),[地] 重畠勝利
10,11,5,6,マルタカルーキー,牡5,56,武藤隆一,1:31.2,アタマ,104.7,12,442(0),[地] 荒山義則
11,12,3,3,ニックバニヤン,牡7,56,有馬澄男,1:31.7,3,97.5,11,477(-5),[地] 橋本和男
