,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,4,ノーキディング,牡4,55,石崎駿,1:43.6,,5.2,3.0,507(-5),[地] 矢野義幸
1,2,8,14,ロンドンアイ,牡6,57,御神本訓,1:43.8,1,2.8,2.0,544(-1),[地] 長谷川茂
2,3,4,6,マンボダンサー,牡7,55,吉原寛人,1:45.5,8,2.2,1.0,508(+4),[地] 内田勝義
3,4,5,8,ダイヴァーダウン,牡6,55,坂井英光,1:45.8,1.1/2,205.5,12.0,472(-5),[地] 工藤伸輔
4,5,4,5,メイショウパーシー,牡6,55,町田直希,1:46.1,1.1/2,27.9,8.0,498(-5),[地] 鈴木義久
5,6,2,2,コウユーサクラサク,牡6,55,今野忠成,1:46.7,3,18.6,4.0,464(+4),[地] 宇野木数
6,7,7,12,ビクトリースガ,牡8,56,瀧川寿希,1:47.5,4,24.1,6.0,527(+12),[地] 秋山重美
7,8,6,9,スマートバベル,牝4,53,本田正重,1:47.6,3/4,63.0,10.0,459(+12),[地] 川島正一
8,9,8,13,エスケイロード,牡5,55,森泰斗,1:48.0,2,21.0,5.0,487(-2),[地] 山浦武
9,10,7,11,ハバナマティーニ,牡7,55,杉村一樹,1:48.5,2.1/2,135.2,11.0,498(+1),[地] 池田孝
10,11,5,7,カレンジェニオ,牡7,55,高野誠毅,1:49.5,5,369.6,13.0,507(+2),[地] 佐野謙二
11,12,1,1,ヴォルテックス,牡8,57,本橋孝太,1:50.1,3,26.3,7.0,473(+8),[地] 石井勝男
12,13,6,10,クライリング,牝4,53,山崎誠士,1:52.2,大,47.2,9.0,480(+2),[地] 山崎尋美
13,取,3,3,オキナワレッド,牝5,53,見沢譲治,,,---,,計不,[地] 八木正喜
