,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,トワノキングオー,牡5,54,茂呂菊次,1:38.3,,---,3,461(+8),[地] 木村昌志
1,2,5,5,デルマキングオー,牡5,54,水野貴史,1:38.3,ハナ,---,1,520(+11),[地] 川嶋弘吉
2,3,8,10,コウジンプリンセス,牝5,54,見附正徳,1:38.4,1/2,---,6,427(+1),[地] 周藤清
3,4,1,1,ミノリダンディー,牡5,54,工藤勉,1:38.6,1,---,2,467(+13),[地] 周藤清
4,5,7,8,パラダイスソング,牡6,54,久保田政,1:39.8,6,---,4,481(+2),[地] 新井明
5,6,4,4,アイノサート,牝5,50,福原好隆,1:40.1,1.1/2,---,7,480(+11),[地] 瀬谷保司
6,7,8,11,レイカテンシン,牡6,54,栗林宏,1:40.6,2.1/2,---,9,443(+2),[地] 渋谷武久
7,8,2,2,フェアウイング,牝6,54,米田弘一,1:41.0,2,---,11,428(+4),[地] 橋本茂喜
8,9,3,3,バイタリティー,牡6,52,米田真由,1:41.8,4,---,8,479(+1),[地] 内野浩司
9,10,6,6,ヤマサシース,牝8,54,野口真一,1:41.9,1/2,---,5,443(+1),[地] 新井明
10,11,7,9,タシロシンザン,牡6,54,横山克彦,1:43.4,7,---,9,486(+19),[地] 木村甚太
