,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ゼンノグッドウッド,牡4,54,藤岡康太,1:54.1,,2.6,1,522(+12),[西] 武邦彦
1,2,6,8,アグネスマーズ,牡3,55,北村浩平,1:54.5,2.1/2,4.5,3,510(+4),[西] 西浦勝一
2,3,7,10,タンゴノセック,牡3,52,浜中俊,1:55.0,3,61.2,9,460(+2),[西] 坂口正則
3,4,4,4,ワンダールストラー,牡3,53,中村将之,1:55.1,1/2,17.6,6,452(+2),[西] 藤岡範士
4,5,4,5,フロールデセレッソ,牝3,50,田中健,1:55.2,3/4,7.7,4,460(+10),[西] 友道康夫
5,6,2,2,オンワードカミーノ,牝3,50,大下智,1:55.4,1,53.3,8,444(+2),[西] 清水出美
6,7,5,7,サンレイキング,牡4,57,岩崎祐己,1:55.6,1.1/4,20.0,7,480(+6),[西] 西橋豊治
7,8,6,9,ドナパッション,牝4,52,荻野琢真,1:55.7,1/2,105.6,11,450(+6),[西] 崎山博樹
8,9,1,1,シーグランド,牡3,55,生野賢一,1:55.8,3/4,175.8,12,514(-2),[西] 藤沢則雄
9,10,5,6,カネトシグラシアス,牡3,55,柴原央明,1:55.9,クビ,76.8,10,456(-2),[西] 田中章博
10,11,8,12,ナヴィゲイション,牡3,54,北村友一,1:56.0,3/4,4.4,2,546(+4),[西] 音無秀孝
11,12,7,11,スピードウエル,牡3,52,田中克典,1:56.4,2.1/2,8.7,5,444(+6),[西] 田所清広
12,13,8,13,ケンブリッジアース,牝3,50,船曳文士,1:57.2,5,184.8,13,438(-2),[西] 大根田裕
