,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,オリーブクラウン,牝3,53,横山賀一,2:03.8,,10.6,4,442(0),[西] 松田国英
1,2,5,5,カネツフルーヴ,牡3,54,松永幹夫,2:04.4,3.1/2,2.5,1,530(0),[西] 山本正司
2,3,4,4,オースミロッキー,牡3,51,白坂聡,2:04.4,ハナ,5.3,3,442(-2),[西] 白井寿昭
3,4,8,10,メイショウテイオー,牡3,54,飯田祐史,2:04.6,1.1/4,12.2,6,496(0),[西] 田島良保
4,5,7,9,ワンモアリウン,牝3,53,千田輝彦,2:04.7,クビ,39.9,8,466(0),[西] 渡辺栄
5,6,6,7,マルタカサイレンス,牡3,54,宝来城多,2:05.2,3,3.0,2,470(-2),[西] 中竹和也
6,7,3,3,ドラゴングローリー,牡3,53,池田鉄平,2:05.5,1.3/4,64.5,9,482(-2),[東] 本郷一彦
7,8,6,6,モールドマラカス,牡3,51,中谷雄太,2:05.6,クビ,91.5,11,456(0),[東] 吉永正人
8,9,2,2,シロヤマロウジー,牝3,53,蛯沢誠治,2:05.6,クビ,67.1,10,444(0),[東] 山田要一
9,10,1,1,タマモルビーキング,牡3,54,内田浩一,2:05.7,3/4,11.9,5,488(0),[西] 川村禎彦
10,11,7,8,マルカサンダー,牡3,54,Ｍデムー,2:06.5,5,37.4,7,486(0),[西] 瀬戸口勉
