,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,モンテタイウン,牡8,53,武幸四郎,1:23.2,,99.1,13,502(+6),[東] 松山康久
1,2,4,8,スズジャパン,牡7,53,岡部誠,1:23.3,3/4,95.8,12,510(-2),[東] 小西一男
2,3,7,14,ワイルドワンダー,牡5,56,ルメール,1:23.5,1.1/4,6.0,4,448(-2),[東] 久保田貴
3,4,6,11,トップオブワールド,牡6,53,長谷川浩,1:23.5,アタマ,42.7,10,488(+12),[西] 藤岡健一
4,5,6,12,サカラート,牡7,58,武豊,1:23.7,1.1/4,5.0,2,486(+4),[西] 石坂正
5,6,5,10,テイエムアクション,牡6,56,橋本美純,1:23.9,3/4,5.8,3,500(-2),[西] 福島勝
6,7,1,2,アイルラヴァゲイン,牡5,56,安藤勝己,1:24.0,3/4,3.4,1,510(-8),[東] 手塚貴久
7,8,5,9,ハリーズコメット,牡6,56,ペリエ,1:24.1,1/2,36.5,9,528(+2),[東] 萩原清
8,9,8,15,トウショウギア,牡7,57,池添謙一,1:24.4,1.3/4,12.4,7,520(-4),[東] 池上昌弘
9,10,8,16,マルカキセキ,牡6,57,福永祐一,1:24.7,1.3/4,11.7,6,534(-2),[西] 瀬戸口勉
10,11,4,7,ベラージオ,牡8,56,上村洋行,1:24.8,クビ,170.9,15,506(-2),[東] 高市圭二
11,12,3,6,シルヴァーゼット,牡6,56,岩田康誠,1:24.8,クビ,8.3,5,512(+10),[西] 田所清広
12,13,2,4,サイレンスボーイ,牡8,56,熊沢重文,1:25.0,1,34.6,8,478(-10),[西] 石坂正
13,14,7,13,エイシンセイテン,牡4,52,小林徹弥,1:25.4,2.1/2,113.5,14,468(-12),[東] 畠山吉宏
14,15,2,3,マヤノシャドー,牡8,53,幸英明,1:25.5,1/2,216.3,16,460(+2),[西] 坂口正大
15,16,3,5,デンシャミチ,牡4,52,川田将雅,1:25.6,クビ,69.8,11,472(0),[西] 田中章博
