,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ブラックキング,牡3,56,内田利雄,2:19.5,,---,3,484(0),[地] 仁岸進
1,2,2,2,テンリットル,牡3,56,水野貴史,2:20.2,3,---,1,472(+2),[地] 川嶋弘吉
2,3,8,11,コイノボリ,牡3,56,久保田政,2:20.8,3,---,2,471(-2),[地] 一倉昌行
3,4,5,5,ケイタイガー,牡3,56,福元弘二,2:22.0,6,---,7,514(+6),[地] 川嶋弘吉
4,5,1,1,ホンドグランプリ,セ3,56,木村芳晃,2:22.0,ハナ,---,9,433(0),[地] 野村正直
5,6,7,9,ヒカルヒカル,牝3,54,金井正幸,2:22.2,1,---,8,405(-2),[地] 法理勝弘
6,7,6,6,ヤスノスパーク,牡3,56,斉藤誠,2:22.3,1/2,---,6,531(+5),[地] 一倉昌行
7,8,3,3,ミホノコトブキ,牡3,56,平沢則雄,2:22.6,1.1/2,---,4,500(+4),[地] 長島茂夫
8,9,7,8,オオトネショウグン,牡3,56,横山克彦,2:23.1,2.1/2,---,9,499(-1),[地] 木村昌志
9,10,4,4,レッドサーベル,牡3,56,見附正徳,2:23.6,2.1/2,---,9,462(-3),[地] 一倉昌行
10,11,6,7,ワカオフラワー,牝3,54,加藤和博,2:28.8,大,---,5,433(+5),[地] 日野啓二
