,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ロマンタッチ,牡11,56,宮川実,1:47.9,,6.5,3,467(+4),[地] 打越勇児
1,2,8,10,ナイキヴァザーリ,牡8,56,倉兼育康,1:48.1,1,1.4,1,517(-1),[地] 松木啓助
2,3,1,1,ケイエスキセキ,牡5,56,永森大智,1:48.2,1/2,5.8,2,492(0),[地] 雑賀正光
3,4,7,8,リワードシャンヴル,牡6,55,岡村卓弥,1:48.2,クビ,15.8,5,459(+5),[地] 雑賀正光
4,5,8,9,ウィザードブラスト,牡8,56,中西達也,1:48.3,1/2,54.9,8,502(+8),[地] 松木啓助
5,6,6,6,パイパールヴァティ,牝5,54,西川敏弘,1:48.5,3/4,41.2,7,484(+3),[地] 大関吉明
6,7,4,4,スターブライト,セ6,56,西山裕貴,1:48.7,1,232.1,10,481(+1),[地] 松木啓助
7,8,7,7,ステラパラダイス,牡9,56,赤岡修次,1:48.8,1/2,25.4,6,520(-5),[地] 田中守
8,9,2,2,モエレサンライズ,牡8,56,目迫大輔,1:49.7,4,189.1,9,450(-6),[地] 田中譲二
9,10,3,3,クインオブターフ,牝5,51,山中悠希,1:50.7,5,6.9,4,413(+2),[地] 川野勇馬
