,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,コパノフィーリング,牝4,54,森泰斗,0:58.6,,3.7,2.0,460(-5),[地] 新井清重
1,2,6,10,キャンドルグラス,牡7,56,御神本訓,0:59.3,3,2.2,1.0,506(+1),[地] 川島正一
2,3,8,13,フランシスコダイゴ,牡6,56,今野忠成,0:59.4,1/2,68.5,11.0,476(-12),[地] 小久保智
3,4,5,7,アドバイザー,牡6,56,笹川翼,0:59.4,クビ,6.2,3.0,529(-3),[地] 佐藤裕太
4,5,2,2,クルセイズスピリツ,牡6,56,西啓太,0:59.6,1,52.0,8.0,475(-11),[地] 荒井朋弘
5,6,6,9,ポッドギル,牝5,54,矢野貴之,0:59.9,1.1/2,31.5,7.0,455(-1),[地] 鈴木啓之
6,7,4,6,アザワク,牝4,54,張田昂,1:00.2,1.1/2,7.7,4.0,463(-5),[地] 角川秀樹
7,8,1,1,ブランオラージュ,セ7,56,和田譲治,1:00.4,1,101.8,12.0,431(-3),[地] 北野真弘
8,9,7,11,ダノングッド,牡9,56,本橋孝太,1:00.4,アタマ,16.2,6.0,523(-5),[地] 別府真司
9,10,8,14,ダノンジャスティス,セ5,56,倉兼育康,1:00.5,クビ,59.2,10.0,485(-4),[地] 別府真司
10,11,3,4,ダンディーヴォーグ,牡4,56,町田直希,1:01.1,3,59.0,9.0,481(0),[地] 内田勝義
11,12,4,5,ジョーロノ,牡3,54,左海誠二,1:01.4,1.1/2,12.2,5.0,471(-4),[地] 小久保智
12,13,7,12,ニシノラッシュ,牡9,56,仲野光馬,1:03.5,大,230.9,13.0,483(+1),[地] 渋谷信博
13,取,5,8,カプリフレイバー,牡4,56,真島大輔,,,---,,計不,[地] 稲益貴弘
