,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,マイネフォクシー,牝5,53,丸野勝虎,1:28.5,,---,1,452(+2),[地] 竹地正樹
1,2,7,9,オグリスキー,牡6,55,岡部誠,1:29.4,4,---,3,455(-3),[地] 山中輝久
2,3,4,4,キミガヨオー,牡4,55,宇都英樹,1:29.8,2,---,2,462(+6),[地] 斉藤弘光
3,4,1,1,エンドレスシーン,牡6,55,竹下太,1:29.8,クビ,---,11,490(+2),[地] 荒巻透
4,5,6,7,レッドライトニング,牡8,55,柿原翔,1:29.9,1/2,---,5,541(+4),[地] 坂口義幸
5,6,6,6,タカネローマン,牡4,55,柴田直樹,1:29.9,アタマ,---,4,452(-2),[地] 斉藤弘光
6,7,2,2,ジョウムラキング,牡8,55,山本茜,1:30.1,1,---,8,450(+10),[地] 新山広道
7,8,3,3,ユウキャラット,牝7,53,安部幸夫,1:30.3,1,---,6,497(+1),[地] 角田輝也
8,9,8,11,アパティア,牡9,55,福重正吾,1:30.4,クビ,---,9,448(+6),[地] 荒巻透
9,10,5,5,カズノペガサス,牡6,55,小山信行,1:30.7,1.1/2,---,10,490(+8),[地] 荒木市雄
10,11,7,8,パレスファミリー,牡8,55,戸部尚実,1:32.3,8,---,7,477(-1),[地] 成田明
