,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,ファルキート,セ4,56,菅原辰徳,1:36.8,,2.2,1.0,471(+3),[地] 佐藤祐司
1,2,8,9,タイセイエクセル,牝4,54,高松亮,1:37.3,3,9.6,5.0,474(-5),[地] 佐藤雅彦
2,3,4,4,ハッピーホンコン,牡4,56,高橋悠里,1:37.8,3,10.3,6.0,453(-1),[地] 伊藤和忍
3,4,7,7,ブルーエクセレンス,牡6,56,坂口裕一,1:37.8,アタマ,6.4,3.0,496(+4),[地] 小林俊彦
4,5,2,2,スパイスマジック,セ7,56,山本政聡,1:38.0,3/4,3.4,2.0,473(+5),[地] 伊藤和忍
5,6,5,5,ファイントリック,牝4,54,塚本涼人,1:38.0,ハナ,79.9,8.0,441(+9),[地] 佐藤祐司
6,7,7,8,ドラセナ,セ7,56,村上忍,1:38.4,2.1/2,8.0,4.0,499(+1),[地] 及川良春
7,8,3,3,エンパイアミライ,牡7,56,関本淳,1:38.4,ハナ,129.8,9.0,509(-4),[地] 斉藤雄一
8,9,6,6,カッチャオ,牡7,56,小林凌,1:40.5,大,56.1,7.0,471(0),[地] 佐藤雅彦
9,取,1,1,ゼットパッション,牝6,54,山本聡哉,,,---,,計不,[地] 千葉幸喜
