,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,フサイチアウステル,牡6,55,赤木高太,1:33.0,,8.2,6,482(-12),[西] 池江泰寿
1,2,2,2,マチカネオーラ,牡6,56,小牧太,1:33.0,アタマ,6.7,4,476(-4),[西] 庄野靖志
2,3,8,9,トップオブツヨシ,牡5,54,川田将雅,1:33.0,クビ,4.8,3,462(+2),[西] 鶴留明雄
3,4,6,6,ショウナンアクト,牝4,51,藤岡康太,1:33.3,2,12.2,7,480(-2),[西] 岡田稲男
4,5,7,8,トウカイルナ,牝6,50,川島信二,1:33.5,1.1/4,32.0,9,426(-4),[西] 田所秀孝
5,6,8,10,マイネルシーガル,牡4,56,福永祐一,1:33.7,1,4.4,2,522(0),[東] 国枝栄
6,7,3,3,ホーマンアラシ,牡5,53,武豊,1:33.7,クビ,8.1,5,470(-14),[西] 松元茂樹
7,8,4,4,ユキノアサカゼ,牡5,52,石橋守,1:34.0,1.3/4,20.6,8,530(0),[東] 根本康広
8,9,5,5,パーフェクトジョイ,牝5,53,上村洋行,1:34.2,1.1/2,4.2,1,438(+2),[西] 池江泰寿
9,10,7,7,サイレントディール,牡8,55,浜中俊,1:34.6,2.1/2,35.1,10,518(-2),[西] 池江泰郎
