,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ウォーターサルーン,牡5,56,西川敏弘,1:44.7,,2.9,2,438(-3),[地] 大関吉明
1,2,8,11,サクラビクトワール,セ8,56,郷間勇太,1:44.8,クビ,18.6,6,475(0),[地] 田中守
2,3,7,8,バズーカ,牡6,56,赤岡修次,1:44.8,アタマ,2.9,1,489(-8),[地] 打越勇児
3,4,8,10,エルパンドール,牝5,54,倉兼育康,1:45.4,3,58.1,8,487(-2),[地] 松木啓助
4,5,6,6,サトノキングリー,セ8,56,岡村卓弥,1:45.9,2.1/2,18.8,7,487(+6),[地] 松木啓助
5,6,3,3,バーントシェンナ,牝4,54,宮川実,1:46.4,2.1/2,5.4,3,437(-1),[地] 打越勇児
6,7,5,5,カイロス,牡8,56,佐原秀泰,1:46.4,クビ,6.2,4,516(-9),[地] 那俄性哲
7,8,7,9,キシュウマイウェイ,牝5,54,永森大智,1:46.5,クビ,12.8,5,423(-3),[地] 雑賀正光
8,9,6,7,クレスタラン,セ6,56,上田将司,1:46.7,1,93.9,10,547(+6),[地] 打越勇児
9,10,1,1,メイショウパーシー,牡9,56,妹尾浩一,1:47.1,2,72.0,9,511(+2),[地] 打越勇児
10,11,4,4,ミトノゴールド,牡6,56,西森将司,1:47.7,3,253.1,11,485(-7),[地] 宮路洋一
