,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,モーニン,牡3,56,川田将雅,1:37.9,,1.5,1.0,516(-6),[西] 石坂正
1,2,5,9,ラテラス,牝3,54,北村宏司,1:38.1,1.1/4,10.4,4.0,474(+14),[東] 高柳瑞樹
2,3,3,6,パワーポケット,牡3,56,オールプ,1:38.1,クビ,27.3,7.0,520(+10),[東] 二ノ宮敬
3,4,8,16,ルールソヴァール,牡3,56,蛯名正義,1:38.5,2.1/2,6.9,2.0,482(+10),[東] 高木登
4,5,4,8,メイプルレインボー,牡3,56,江田照男,1:38.6,クビ,52.5,9.0,470(-2),[東] 高市圭二
5,6,1,1,チェリーサマー,牡3,56,松岡正海,1:39.3,4,40.8,8.0,486(+2),[東] 小西一男
6,7,6,11,ダイメイコンドル,牡3,56,戸崎圭太,1:39.5,1.1/2,19.5,6.0,504(-4),[西] 浜田多実
7,8,2,3,キングノヨアケ,牡3,53,石川裕紀,1:39.6,クビ,17.3,5.0,488(-2),[東] 相沢郁
8,9,7,13,コスモシュアー,牡3,56,木幡初広,1:39.7,3/4,182.5,13.0,450(+4),[東] 高木登
9,10,3,5,ジャジャンケン,牡3,56,嘉藤貴行,1:40.3,3.1/2,72.3,12.0,506(0),[東] 松永康利
10,11,7,14,ナムラカモン,牡3,56,内田博幸,1:40.4,3/4,60.1,11.0,452(+2),[西] 目野哲也
11,12,8,15,ショウナンアイ,牝3,54,武豊,1:40.5,クビ,54.3,10.0,462(+6),[東] 奥村武
12,13,1,2,タマモワカサマ,牡3,56,岩田康誠,1:40.8,2,7.5,3.0,480(+2),[西] 五十嵐忠
13,14,6,12,カラダロマン,牡3,56,吉田豊,1:41.1,2,256.0,15.0,474(+6),[東] 田村康仁
14,15,5,10,スマイルフォース,牡3,56,菱田裕二,1:41.8,4,220.4,14.0,452(-2),[西] 森田直行
15,取,2,4,アサマ,牡3,56,原田和真,,,---,,計不,[東] 小桧山悟
