,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,エーシンクリアー,牡6,56,田中学,2:11.7,,5.2,3,482(-3),[地] 橋本忠明
1,2,8,11,アクロマティック,セ6,56,下原理,2:12.0,1.1/2,2.0,1,437(+5),[地] 新子雅司
2,3,5,5,ミッキーヘネシー,牡7,56,畑中信司,2:13.2,6,91.4,9,476(+1),[地] 別府真司
3,4,6,7,グルームアイランド,牡5,56,吉原寛人,2:14.5,6,2.9,2,543(-1),[地] 高橋俊之
4,5,4,4,トニーポケット,牡7,56,桑野等,2:14.7,1,58.0,8,477(+5),[地] 佐藤茂
5,6,8,10,ブランクヴァース,牡7,56,西森将司,2:15.0,1.1/2,56.7,7,490(-8),[地] 別府真司
6,7,1,1,ジャングルスマイル,牡10,56,田知弘久,2:16.0,5,8.6,4,488(-2),[地] 金田一昌
7,8,2,2,コスモマイギフト,牡7,56,吉井友彦,2:16.2,3/4,167.0,11,497(0),[地] 金田一昌
8,9,7,8,ビービーガザリアス,牡9,56,藤原幹生,2:17.4,6,113.5,10,499(0),[地] 笹野博司
9,10,7,9,バルタンセージ,セ4,56,青柳正義,2:19.8,大,27.1,5,514(+3),[地] 中川雅之
10,失,3,3,トウショウプライド,牡6,56,吉田晃浩,3:43.2,,30.5,6,512(0),[地] 佐藤茂
