,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ダンスインザモア,牡5,56,蛯名正義,1:33.4,,5.2,3.0,516(+4),[東] 相沢郁
1,2,4,7,メテオバースト,牡6,55,後藤浩輝,1:33.7,1.3/4,9.2,4.0,490(0),[東] 萩原清
2,3,6,11,ニシノデュー,牡6,53,勝浦正樹,1:33.8,3/4,19.6,7.0,482(+10),[西] 河内洋
3,4,7,14,キングストレイル,牡5,56,北村宏司,1:33.8,クビ,5.0,2.0,512(+22),[東] 藤沢和雄
4,5,7,13,スターイレブン,セ7,53,中舘英二,1:33.8,アタマ,10.8,6.0,480(+4),[西] 松元茂樹
5,6,3,5,アスクジュビリー,牡7,53,横山典弘,1:33.9,1/2,22.9,8.0,434(-6),[西] 伊藤雄二
6,7,6,12,マイネルハーティー,牡5,54,塚田祥雄,1:34.0,1/2,42.2,12.0,490(+6),[西] 中村均
7,8,2,3,トールハンマー,牡7,54,木幡初広,1:34.0,アタマ,42.6,13.0,488(+12),[東] 二ノ宮敬
8,9,2,4,マヤノグレイシー,牡8,55,松岡正海,1:34.0,アタマ,3.6,1.0,480(-8),[西] 坂口正大
9,10,8,15,ルーベンスメモリー,牡7,54,柴田善臣,1:34.0,ハナ,26.5,9.0,476(+2),[東] 高橋祥泰
10,11,8,16,マイネルモルゲン,牡7,57,吉田隼人,1:34.4,2.1/2,28.1,10.0,480(+4),[東] 堀井雅広
11,12,1,2,グランリーオ,牡7,55,吉田豊,1:34.5,クビ,31.8,11.0,512(-2),[東] 笹倉武久
12,13,3,6,オーゴンサンデー,牝8,51,大野拓弥,1:34.6,3/4,55.7,15.0,474(+6),[東] 谷原義明
13,14,5,9,アルビレオ,牡7,55,石橋脩,1:34.8,1.1/2,10.3,5.0,480(0),[西] 白井寿昭
14,15,1,1,スズジャパン,牡7,53,田辺裕信,1:35.1,1.3/4,45.5,14.0,512(0),[東] 小西一男
15,取,4,8,ヴリル,牡6,55,津村明秀,,,---,,計不,[東] 国枝栄
