,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,オリオンローザ,牝4,54,阪野学,1:29.7,,1.4,1,471(0),[地] 川西毅
1,2,3,3,ミサキナチュラル,牝6,54,横井将人,1:29.8,3/4,53.6,6,455(-4),[地] 桜井今朝
2,3,8,10,ルレーヴドメール,牝5,54,大畑雅章,1:30.6,4,7.5,4,479(-4),[地] 錦見勇夫
3,4,4,4,レッドフェアリー,牡4,56,柿原翔,1:30.9,1.1/2,4.7,2,467(-1),[地] 藤ヶ崎一
4,5,5,5,タッチデュール,牝4,54,大原浩司,1:31.0,1/2,58.3,7,428(+4),[地] 笹野博司
5,6,7,7,フィッシャーガール,牝5,54,宇都英樹,1:31.0,アタマ,6.2,3,476(-6),[地] 角田輝也
6,7,6,6,フラッグハンター,牡9,56,加藤利征,1:32.7,8,431.2,10,477(+3),[地] 伊藤勝己
7,8,7,8,アキヨシ,牡6,56,丸山真一,1:32.7,アタマ,45.0,5,511(-13),[地] 坂口義幸
8,9,1,1,アメリカンアイドル,牡8,56,山田祥雄,1:33.4,3,94.8,9,436(-9),[地] 植松則幸
9,10,2,2,アベマリア,牝5,51,木之前葵,1:35.2,9,91.8,8,443(-3),[地] 内村寛司
