,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,タッチデュール,牝4,55,東川公則,1:51.7,,51.9,7,424(-6),[地] 笹野博司
1,2,4,4,ラヴフェアリー,牝5,55,木村健,1:51.8,クビ,2.9,2,473(0),[地] 野田忍
2,3,6,7,キューティガビー,牝7,55,松浦政宏,1:51.9,1/2,8.6,4,474(-3),[地] 野田学
3,4,6,8,マンボビーン,牝5,55,川原正一,1:52.0,3/4,4.6,3,497(+1),[地] 野田学
4,5,2,2,リジョウクラウン,牝5,55,永島太郎,1:52.1,1/2,97.6,8,481(-5),[地] 溝橋一秀
5,6,5,5,ユメノアトサキ,牝3,54,坂本和也,1:52.1,アタマ,15.2,5,429(-11),[地] 藪田辰己
6,7,5,6,エーシンマギー,牝5,55,尾島徹,1:52.4,1.1/2,176.4,11,457(+5),[地] 伊藤強一
7,8,8,11,ミラノボヴィッチ,牝5,55,北野真弘,1:52.5,1/2,2.0,1,496(-2),[地] 野田学
8,9,8,12,デュラビリティ,牝5,55,下原理,1:52.7,1.1/4,286.7,12,417(+1),[地] 溝橋一秀
9,10,7,10,マイネマグノリア,牝5,55,吉村智洋,1:53.0,1.1/2,35.1,6,492(-4),[地] 田村彰啓
10,11,1,1,アイディンビュー,牝3,54,寺地誠一,1:53.0,アタマ,131.1,9,454(-5),[地] 赤間亨
11,12,7,9,ルシャトー,牝3,54,田中学,1:53.1,クビ,148.0,10,461(-3),[地] 高橋俊之
