,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,アポロノシンザン,牡7,57,武豊,1:11.0,,13.9,6,486(+6),[東] 鈴木伸尋
1,2,8,16,ドリームドルチェ,牡7,56,田辺裕信,1:11.1,3/4,11.8,4,514(+4),[東] 根本康広
2,3,4,8,シュウジ,牡6,59,三浦皇成,1:11.1,アタマ,4.0,2,506(-2),[西] 須貝尚介
3,4,1,2,ジューヌエコール,牝5,54,ルメール,1:11.4,1.1/2,2.5,1,494(0),[西] 安田隆行
4,5,6,12,ウインオスカー,牡6,57,菱田裕二,1:11.5,3/4,6.5,3,506(0),[西] 飯田雄三
5,6,8,15,ハットラブ,牝5,54,菊沢一樹,1:11.8,2,15.4,7,492(0),[東] 菊沢隆徳
6,7,6,11,バイラ,牡4,56,松山弘平,1:11.9,クビ,12.2,5,514(+4),[西] 川村禎彦
7,8,7,13,トウショウカウント,牡7,56,岩部純二,1:12.0,1/2,218.3,15,524(+4),[東] 萱野浩二
8,9,2,4,クイーンズテソーロ,牝4,54,木幡巧也,1:12.0,クビ,16.3,8,460(+2),[東] 畠山吉宏
9,10,1,1,モアニケアラ,牝7,54,横山典弘,1:12.0,ハナ,29.1,9,470(+4),[西] 松永幹夫
10,11,3,5,ブラックジョー,セ6,56,柴田大知,1:12.2,1,103.4,11,460(-4),[西] 安達昭夫
11,12,4,7,タイセイエクレール,牡6,56,松岡正海,1:12.2,クビ,239.8,16,522(-4),[西] 森田直行
12,13,5,10,ラブバレット,牡8,58,岩田康誠,1:12.2,ハナ,146.0,13,486(-4),[東] 加藤和宏
13,14,5,9,ナンチンノン,牡8,58,勝浦正樹,1:12.4,1.1/4,112.3,12,538(-2),[西] 中竹和也
14,15,2,3,トウショウピスト,牡7,57,吉田豊,1:12.5,1/2,190.6,14,492(+2),[東] 土田稔
15,16,7,14,モズワッショイ,牝6,54,シュタル,1:12.9,2.1/2,86.3,10,416(-10),[西] 牧浦充徳
