,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,アヤパン,牝3,53,山口竜一,1:43.8,,3.5,2,422(+8),[地] 角川秀樹
1,2,6,8,コンテ,牡3,55,小野望,1:44.3,2.1/2,32.8,8,442(-4),[地] 角川秀樹
2,3,3,3,フジノダイヒット,牡3,55,宮崎光行,1:44.4,クビ,6.3,3,488(+2),[地] 角川秀樹
3,4,1,1,オフィシャル,牡3,55,川島雅人,1:44.4,ハナ,33.1,9,472(+6),[地] 米川伸也
4,5,2,2,スプレッドアゲン,牝3,53,亀井洋司,1:44.6,1,42.0,10,440(-2),[地] 若松平
5,6,7,10,ギルガメッシュ,牡3,55,服部茂史,1:44.9,1.1/2,7.7,4,474(0),[地] 角川秀樹
6,7,4,5,ビッグマウス,牡3,55,千葉津代,1:45.5,3,20.2,5,462(-2),[地] 桑原義光
7,8,6,9,カネマサパッション,牝3,53,小嶋久輝,1:45.7,1,23.1,7,510(-4),[地] 堂山芳則
8,9,4,4,モエレジーニアス,牡3,55,五十嵐冬,1:46.0,1.1/2,1.9,1,518(+22),[地] 堂山芳則
9,10,7,11,プリンスキング,牡3,55,伊藤千尋,1:46.4,2,266.1,12,474(-6),[地] 伊藤靖則
10,11,8,13,モエレスリーストン,牡3,55,小国博行,1:46.6,1,22.2,6,458(+2),[地] 堂山芳則
11,12,8,12,キングブラキオン,牡3,55,斉藤正弘,1:47.6,5,109.2,11,496(-2),[地] 恵多谷豊
12,13,5,6,グリーンエリシオ,牡3,55,竹内仁志,1:49.0,7,304.1,13,478(+2),[地] 石本孝博
