,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,スプリングアーム,牡5,56,倉兼育康,1:33.3,,1.4,1,488(+6),[地] 松木啓助
1,2,7,8,セイウンタイヨウ,牡9,56,高橋利幸,1:33.6,1.1/2,41.9,3,509(+2),[地] 田中守
2,3,5,5,ステラパラダイス,牡6,56,赤岡修次,1:34.0,2,1.9,2,523(+7),[地] 田中守
3,4,1,1,ケンタッキースワン,牡11,55,西森将司,1:34.3,1.1/2,70.5,5,445(+7),[地] 田中守
4,5,2,2,イーグルファンキー,牡4,55,森井美香,1:34.7,2,669.0,9,504(+1),[地] 松木啓助
5,6,4,4,エイシンボーダン,牡9,56,宮川実,1:35.0,1.1/2,167.3,6,461(+12),[地] 打越初男
6,7,6,6,フルパワー,牡5,56,石本純也,1:35.1,クビ,669.0,9,488(+12),[地] 別府真司
7,8,7,7,ガーランド,牝4,54,西川敏弘,1:35.2,1/2,53.6,4,426(+8),[地] 大関吉明
8,9,8,9,セニョールベスト,牡11,56,永森大智,1:35.9,3,223.0,7,478(+5),[地] 宗石大
9,10,3,3,フェルメールタッチ,牝5,54,宮川浩一,1:36.3,2,267.6,8,476(+2),[地] 田中守
