,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,イグナイター,牡4,56,田中学,1:30.3,,7.5,3.0,518(+1),[地] 新子雅司
1,2,8,11,ヘリオス,セ6,56,武豊,1:30.5,1,2.5,2.0,470(0),[西] 寺島良
2,3,1,1,ダノングッド,牡10,56,多田羅誠,1:30.5,クビ,56.2,6.0,548(+6),[地] 別府真司
3,4,5,5,サクセスエナジー,牡8,58,吉原寛人,1:30.6,クビ,8.6,4.0,534(-14),[西] 北出成人
4,5,8,12,モズヘラクレス,牡6,56,山崎雅由,1:31.3,3,256.4,8.0,547(-7),[地] 田中譲二
5,6,5,6,ラプタス,セ6,57,幸英明,1:31.7,2,1.8,1.0,459(-11),[西] 松永昌博
6,7,6,7,サンライズナイト,牡7,56,林謙佑,1:32.9,6,120.2,7.0,490(-2),[地] 松木啓助
7,8,4,4,トーラスジェミニ,牡6,57,西川敏弘,1:32.9,クビ,43.1,5.0,469(-3),[東] 小桧山悟
8,9,6,8,グレートコマンダー,牝8,54,井上瑛太,1:34.3,7,427.7,9.0,485(-5),[地] 今津博之
9,10,2,2,メイショウオオゼキ,セ12,56,妹尾浩一,1:34.5,3/4,487.1,11.0,471(-6),[地] 今津博之
10,11,7,10,ナラ,牝6,54,濱尚美,1:37.1,大,446.7,10.0,422(-4),[地] 伊藤勝好
11,取,7,9,ピンシャン,牡5,56,川田将雅,,,---,,計不,[西] 森秀行
