,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,リスペクトキャット,牡2,55,武豊,1:27.1,,2.3,1,482(-2),[東] 相沢郁
1,2,3,5,フェイマステイル,牡2,55,柴田善臣,1:27.2,1/2,12.1,5,460(+2),[東] 大江原哲
2,3,4,7,ムーンストーン,牡2,55,藤岡佑介,1:27.6,2.1/2,4.6,2,454(-2),[東] 斎藤誠
3,4,3,4,シブン,牡2,55,勝浦正樹,1:27.8,1,68.0,9,448(+4),[東] 水野貴広
4,5,1,1,サトノロマネ,牡2,55,横山典弘,1:27.9,3/4,5.5,3,474(0),[東] 国枝栄
5,6,2,3,サクラスティンガー,牡2,54,三浦皇成,1:28.0,クビ,13.6,7,456(0),[東] 加藤征弘
6,7,5,8,ホッコーテイオー,牡2,55,小林淳一,1:28.0,クビ,237.6,12,488(-2),[東] 松永康利
7,8,7,13,スーパーオアシス,牝2,51,丸田恭介,1:28.7,4,203.1,11,438(+6),[東] 嶋田功
8,9,7,12,ティーガー,牡2,55,吉田豊,1:29.1,2.1/2,15.2,8,440(0),[東] 尾形充弘
9,10,6,11,ヴィーヴァコルサ,牡2,52,千葉直人,1:29.4,1.3/4,109.4,10,486(+6),[東] 成島英春
10,11,8,15,マルサンアツヒメ,牝2,51,草野太郎,1:29.4,クビ,246.4,13,464(-6),[東] 小林常泰
11,12,6,10,アポロノオウジ,牡2,55,吉田隼人,1:29.6,1.1/4,13.2,6,478(+2),[東] 堀井雅広
12,13,4,6,インディアンボス,牡2,55,田辺裕信,1:30.2,3.1/2,247.9,14,474(+6),[東] 浅野洋一
13,14,5,9,ラップミュージック,牡2,55,後藤浩輝,1:30.6,2.1/2,11.4,4,454(+6),[東] 古賀慎明
14,15,8,14,グランカピタン,牡2,55,村田一誠,1:31.8,7,402.1,15,454(-10),[東] 田子冬樹
