,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,トランスナショナル,セ7,56,松戸政也,1:48.2,,1.5,1,487(-7),[地] 井樋一也
1,2,3,3,キョウワスピネル,牡8,56,米倉知,1:49.6,7,10.9,4,516(-3),[地] 加藤和義
2,3,2,2,マーミンラブ,牝4,54,平瀬城久,1:50.2,3,13.0,5,446(-2),[地] 中川雅之
3,4,8,10,エイシンガネーシャ,牡6,56,中島龍也,1:50.2,アタマ,3.9,2,495(+6),[地] 金田一昌
4,5,7,8,キープクライミング,牝4,54,藤田弘治,1:50.7,2.1/2,8.1,3,429(-1),[地] 中川雅之
5,6,8,9,クールシャイン,牡6,56,池田敦,1:52.0,6,29.7,6,495(-2),[地] 鈴木正也
6,7,1,1,スタイルユアセルフ,牝4,54,魚住謙心,1:52.3,1.1/2,197.7,9,473(+10),[地] 鋤田誠二
7,8,5,5,ファクタークニアキ,牡6,53,加藤翔馬,1:52.6,1.1/2,166.4,8,467(-2),[地] 加藤和宏
8,9,6,6,エイシンアルゴス,牡6,56,栗原大河,1:53.8,6,255.2,10,491(-7),[地] 井樋一也
9,10,7,7,ラヴレイアード,牝5,54,吉田晃浩,1:56.5,大,124.9,7,454(0),[地] 鋤田誠二
