,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,モスコーオペラ,牝4,54,赤岡修次,1:46.0,,1.6,1.0,458(-1),[地] 松木啓助
1,2,7,8,ハリマノワタリドリ,牡8,56,永森大智,1:46.1,1/2,4.2,2.0,485(-3),[地] 雑賀正光
2,3,2,2,ケイズイーグル,牡5,56,佐原秀泰,1:46.3,3/4,7.4,4.0,478(-7),[地] 松木啓助
3,4,7,7,ザグ,牡8,56,中西達也,1:46.3,ハナ,21.5,5.0,479(+1),[地] 炭田健二
4,5,5,5,ウォーターデューク,牡6,56,西川敏弘,1:46.7,2,35.1,7.0,453(0),[地] 大関吉明
5,6,6,6,マサノエクスプレス,牡6,56,上田将司,1:47.0,1.1/2,22.4,6.0,450(+3),[地] 別府真司
6,7,4,4,マイネルエルフ,牡8,55,別府真衣,1:47.1,1/2,68.2,8.0,520(-2),[地] 別府真司
7,8,1,1,ミハタマイラヴ,セ10,56,中村尚平,1:47.2,3/4,7.0,3.0,475(-2),[地] 川野勇馬
8,9,8,9,グッドジーン,牡4,56,西山裕貴,1:51.6,大,335.1,9.0,481(-2),[地] 工藤英嗣
9,取,3,3,シーセラピス,セ7,53,塚本弘隆,,,---,,計不,[地] 雑賀正光
