,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,シビルウォー,牡7,57,岩田康誠,2:02.1,,2.1,1,465(0),[東] 戸田博文
1,2,6,9,グランドシチー,牡5,54,津村明秀,2:02.7,4,2.8,2,507(-1),[東] 相沢郁
2,3,3,4,フリソ,牡6,54,上村洋行,2:04.0,8,8.5,4,472(-8),[東] 小島茂之
3,4,7,11,スエズ,セ7,54,蛯名正義,2:04.3,2,17.6,5,508(-2),[西] 吉田直弘
4,5,2,2,トーホクキング,牡5,54,菊地康朗,2:04.4,1/2,85.0,7,470(+2),[地] 桜田浩三
5,6,8,13,シーアクロス,牡7,54,小林俊彦,2:05.2,5,471.5,14,506(-2),[地] 雑賀正光
6,7,1,1,カツヨトワイニング,牝6,52,山本聡哉,2:05.4,1.1/2,414.7,13,423(-4),[地] 雑賀正光
7,8,4,6,ピイラニハイウェイ,牡7,55,内田博幸,2:05.7,2,3.8,3,470(+9),[西] 吉田直弘
8,9,7,12,イーグルビスティー,牡8,54,郷間勇太,2:06.6,6,407.2,12,457(-3),[地] 服部克雄
9,10,5,8,ツカサゲンキ,牡6,54,村上忍,2:07.3,4,250.2,9,517(+7),[地] 畠山信一
10,11,6,10,カミノヌヴォー,牡4,54,阿部英俊,2:07.4,3/4,120.1,8,517(-7),[地] 千葉幸喜
11,12,5,7,ナムラハンター,牡7,54,赤岡修次,2:08.2,5,311.1,11,519(+5),[地] 田中守
12,13,4,5,アスペクト,牡3,52,山本政聡,2:08.3,3/4,46.7,6,483(+1),[地] 桜田浩三
13,14,3,3,トウホクビジン,牝6,52,五十嵐冬,2:08.7,2.1/2,256.0,10,425(-5),[地] 笹野博司
