,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,クレイアートビュン,牡7,58,吉田晃浩,1:51.2,,1.1,1,460(-2),[地] 佐藤茂
1,2,2,2,ルミナスヘイロー,牡5,56,沖静男,1:51.8,3,63.9,9,476(-9),[地] 金田一昌
2,3,8,10,ヤマトタケル,牡8,56,畑中信司,1:52.3,2.1/2,17.3,4,496(-10),[地] 高橋優子
3,4,4,4,マンリョウ,牝4,54,藤田弘治,1:53.1,4,11.4,3,453(-4),[地] 黒木豊
4,5,7,7,クニノユメオー,セ7,56,服部大地,1:53.2,クビ,53.2,7,506(-10),[地] 佐藤茂
5,6,1,1,ラヴリーテンダー,牝5,54,江下英昭,1:53.3,1/2,73.0,10,453(-5),[地] 井樋一也
6,7,7,8,クロスグランマ,牝5,54,中川雅之,1:54.0,3,55.6,8,444(-17),[地] 中川一男
7,8,6,6,ストロングアクシス,セ6,56,堀場裕充,1:54.3,1.1/2,39.9,5,499(+2),[地] 加藤和宏
8,9,8,9,マルタカドリーム,牡9,56,吉原寛人,1:54.5,3/4,6.3,2,489(+5),[地] 金田一昌
9,10,5,5,マイネルクロッシュ,牡5,56,葛山晃平,1:55.6,5,44.8,6,491(+1),[地] 高橋俊之
