,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,アポロティアモ,牡6,57,吉原寛人,1:22.5,,1.5,1,517(-5),[地] 田中守
1,2,5,5,ダノンロイヤル,牡8,57,畑中信司,1:23.0,2.1/2,24.4,6,544(+7),[地] 別府真司
2,3,7,8,グッドヒューマー,セ9,57,宮川実,1:23.1,1/2,5.6,2,481(+1),[地] 打越勇児
3,4,4,4,サノハニー,牝6,55,塚本雄大,1:23.5,2,7.7,3,498(+2),[地] 目迫大輔
4,5,6,6,アメージングラン,牡6,57,永森大智,1:23.7,1,8.1,4,522(-1),[地] 打越勇児
5,6,3,3,スペルマロン,セ9,57,倉兼育康,1:24.1,2,12.0,5,497(+5),[地] 別府真司
6,7,8,10,ヒカリオーソ,牡7,57,所蛍,1:24.4,1.1/2,38.3,7,462(0),[地] 別府真司
7,8,7,7,アヴァンセ,セ7,57,岡村卓弥,1:24.5,1/2,235.3,9,464(-5),[地] 雑賀正光
8,9,1,1,マイネルボーダレス,牡5,57,大澤誠志,1:25.1,3,317.0,10,448(+3),[地] 細川忠義
9,10,2,2,ユニバーサルライト,セ8,57,松木大地,1:26.5,7,121.6,8,437(-13),[地] 雑賀正光
