,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,マイネルハルカゼ,牡5,57,柴田未崎,1:59.5,,105.1,11,492(-10),[西] 五十嵐忠
1,2,1,1,プリンスダム,牡4,57,川田将雅,1:59.6,3/4,5.2,2,486(0),[西] 池江泰寿
2,3,7,8,ヴィッセン,牡4,57,松山弘平,1:59.6,ハナ,3.7,1,476(-4),[西] 石坂正
3,4,5,5,ブロンクスシルバー,牝4,55,浜中俊,2:00.0,2.1/2,12.3,7,484(-2),[西] 吉田直弘
4,5,8,10,キーアシスト,牡4,57,幸英明,2:00.1,1/2,6.3,3,488(-2),[西] 田所秀孝
5,6,2,2,ディライトフル,牡4,57,岩田康誠,2:00.2,1/2,8.0,5,482(-2),[西] 大久保龍
6,7,6,7,カトラス,セ5,57,藤田伸二,2:00.3,クビ,13.2,9,470(+6),[西] 大橋勇樹
7,8,4,4,メイショウドゥーマ,牡5,54,城戸義政,2:00.3,アタマ,7.5,4,480(-4),[西] 本田優
8,9,6,6,メイショウソレイユ,牡5,57,武幸四郎,2:00.4,1/2,93.4,10,452(-8),[西] 安達昭夫
9,10,3,3,ハナズリベンジ,牝4,53,岩崎翼,2:00.5,3/4,8.1,6,484(+8),[西] 牧田和弥
10,11,7,9,ヒロノエンペラー,牡5,57,藤岡康太,2:00.6,1/2,12.4,8,482(+8),[西] 庄野靖志
