,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,ゴールドバシリスク,牡3,56,柴田善臣,1:12.7,,10.9,6,496(+24),[東] 古賀慎明
1,2,5,9,アドバンスピール,牡5,57,蛯名正義,1:13.0,1.3/4,4.6,2,472(0),[東] 池上昌弘
2,3,2,4,クルンプホルツ,牝5,53,伊藤工真,1:13.1,1/2,16.9,7,474(0),[東] 栗田博憲
3,4,7,13,ダノンマイスター,牡4,57,村田一誠,1:13.3,1.1/4,7.5,5,468(0),[東] 加藤征弘
4,5,6,11,カツノセカンド,牡3,56,的場勇人,1:13.3,クビ,17.3,8,482(0),[東] 伊藤伸一
5,6,7,14,マルターズブレーヴ,牡4,57,北村宏司,1:13.3,ハナ,28.9,9,480(+16),[東] 堀井雅広
6,7,1,2,コスモパイレット,牡4,57,松岡正海,1:13.4,3/4,6.1,4,538(+22),[東] 奥平雅士
7,8,8,15,パラダイムシフト,牡3,56,横山典弘,1:13.5,クビ,4.4,1,444(0),[東] 萩原清
8,9,4,8,ナンデヤネン,牡3,53,小野寺祐,1:13.5,クビ,153.4,13,470(+4),[東] 尾形充弘
9,10,2,3,トーセンロマネ,牡4,54,平野優,1:13.6,1/2,255.4,15,448(+14),[東] 加藤征弘
10,11,8,16,ディアイリス,牝3,54,内田博幸,1:13.7,クビ,29.8,11,442(-4),[東] 池上昌弘
11,12,6,12,オンワードセジール,牝4,55,吉田豊,1:13.7,クビ,29.0,10,472(-6),[東] 加藤和宏
12,13,4,7,クレムリンエッグ,牡5,57,石橋脩,1:13.8,クビ,5.8,3,498(+2),[東] 岩戸孝樹
13,14,1,1,セイウンノーブル,牡3,56,吉田稔,1:14.8,6,62.4,12,516(-18),[東] 水野貴広
14,15,5,10,ツクバフージン,牡3,56,横山義行,1:15.2,2.1/2,232.8,14,502(+2),[東] 松山康久
15,16,3,5,トキメキジーン,牝3,54,津村明秀,1:15.9,4,486.1,16,410(+10),[東] 佐藤吉勝
