,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,9,ミライヘノマイ,牝4,53,増田充宏,1:36.4,,4.5,3,489(+2),[地] 佐々木仁
1,2,8,13,オーラゼウス,牡3,55,矢野貴之,1:36.6,1.1/2,3.4,2,459(-6),[地] 八木仁
2,3,4,6,ウィーゴー,牡4,55,本橋孝太,1:36.6,アタマ,40.5,9,493(-5),[地] 林隆之
3,4,3,4,ディーエスゲイン,牡6,55,真島大輔,1:36.8,1,29.1,7,503(+5),[地] 内田勝義
4,4,5,8,メガンテ,牡3,55,笹川翼,1:36.8,同着,30.2,8,475(-1),[地] 嶋田幸晴
5,6,3,3,ゴールドスガ,牡7,57,杉村一樹,1:36.9,クビ,111.6,11,462(+2),[地] 秋山重美
6,7,1,1,エドノミリアン,牝4,55,服部茂史,1:37.2,1.1/2,21.3,6,501(-4),[地] 田辺陽一
7,8,7,11,アールルイス,牡7,57,町田直希,1:37.3,1/2,140.9,13,472(-6),[地] 宇野木博
8,9,8,14,エンドオブジアース,牡3,55,坂井英光,1:37.8,2.1/2,14.6,5,488(0),[地] 高月賢一
9,10,4,5,サクラシェンロン,牡5,57,森泰斗,1:37.8,クビ,3.0,1,534(-1),[地] 新井清重
10,11,7,12,トーセンアゲイン,牡6,57,左海誠二,1:38.1,1.1/2,5.8,4,493(-1),[地] 小久保智
11,12,6,10,フレッシュメイト,牡7,57,岡田大,1:38.5,2,139.1,12,522(-2),[地] 稲葉道行
12,13,5,7,アポロオラクル,牡5,57,山林堂信,1:40.5,大,361.3,14,461(-6),[地] 池田孝
13,中,2,2,ツルマルブルース,牡4,57,今野忠成,,,76.5,10,468(-7),[地] 八木仁
