,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,コンテ,牡4,56,小野望,1:58.4,,2.7,1,464(+14),[地] 角川秀樹
1,2,7,9,ムゼッタ,牝7,54,佐々木国,1:58.4,ハナ,6.9,5,458(0),[地] 若松平
2,3,2,2,モエレスターダム,牡4,56,小国博行,1:59.2,4,56.8,10,492(+9),[地] 堂山芳則
3,4,5,5,プリティネイム,牝5,54,五十嵐冬,1:59.3,3/4,4.4,2,438(+6),[地] 広森久雄
4,5,6,7,クラビッグレディ,牝5,54,小嶋久輝,1:59.9,3,64.9,11,474(+8),[地] 堂山芳則
5,6,7,10,バーニングサマー,牝7,54,坂下秀樹,2:00.0,クビ,41.3,9,432(+24),[地] 原孝明
6,7,8,12,トラックタカオー,牡6,56,藤倉寛幸,2:00.0,アタマ,5.7,4,494(+12),[地] 谷口常信
7,8,1,1,ジョウノマイボーイ,牡5,56,山口竜一,2:00.1,3/4,5.0,3,488(+20),[地] 佐久間雅
8,9,6,8,ウイッシュウイング,牝7,54,服部茂史,2:00.2,1/2,24.8,7,460(-4),[地] 楠克美
9,10,4,4,エイコーオーカン,牡6,56,井上俊彦,2:01.3,5,13.1,6,482(+2),[地] 村上正和
10,11,5,6,ラムズイヤー,牝5,54,亀井洋司,2:02.8,7,34.1,8,450(+14),[地] 若松平
11,12,3,3,バクシンキータ,牝4,54,川島洋人,2:02.9,1/2,80.2,12,460(+22),[地] 広森久雄
