,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,キングスゾーン,牡10,56,今井貴大,1:28.7,,7.6,3.0,518(+2),[地] 原口次夫
1,2,7,8,マルカハンニバル,牡8,56,兒島真二,1:28.8,クビ,15.0,5.0,498(+11),[地] 瀬戸口悟
2,3,7,7,パラダイスラビーダ,牡5,56,横井将人,1:28.9,1/2,14.9,4.0,515(-3),[地] 新山広道
3,4,8,9,エーシンブラン,牡4,56,尾島徹,1:28.9,アタマ,2.2,2.0,464(+1),[地] 伊藤強一
4,5,2,2,スズカウインダー,牝3,54,戸部尚実,1:29.3,2,1.9,1.0,445(+11),[地] 川西毅
5,6,5,5,ロードグリン,牡7,56,大畑雅章,1:29.7,1.1/2,39.0,6.0,509(-1),[地] 竹下直人
6,7,3,3,フィールドチャペル,牡6,55,丸山真一,1:29.9,1.1/2,147.2,9.0,518(+3),[地] 錦見勇夫
7,8,1,1,ノゾミカイザー,牡7,56,黒沢愛斗,1:30.2,1.1/2,56.4,7.0,463(+10),[地] 伊藤勝己
8,9,6,6,ヴェガス,牡4,56,加藤利征,1:30.4,1.1/2,78.7,8.0,490(-4),[地] 山本健二
9,取,4,4,ギンザアキレス,牡4,56,小山信行,,,---,,計不,[地] 山本健二
