,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,ドラールアラビアン,牡5,54,的場文男,2:08.4,,---,1,501(+1),[地] 赤間清松
1,2,8,13,レディカンムリ,牝6,52,森下博,2:08.7,1.1/2,---,6,428(-3),[地] 渡部則夫
2,3,5,8,ハカタコバン,牡5,54,内田博幸,2:08.8,1/2,---,3,502(-1),[地] 香取和孝
3,4,8,14,マロンハマナス,牝4,54,沢佳宏,2:08.9,3/4,---,2,493(+4),[地] 倉内賢
4,5,4,5,アイディアルクイン,牝5,51,戸崎圭太,2:09.0,クビ,---,12,456(+1),[地] 佐々木忠
5,6,6,10,サダボーイ,牡5,56,吉井竜一,2:09.1,1/2,---,11,492(0),[地] 飯野貞次
6,7,3,4,トサノチャンピオン,牡5,54,鷹見浩,2:09.3,3/4,---,8,497(-7),[地] 石田貞雄
7,8,1,1,ファントムマン,牡9,55,坂井英光,2:09.3,クビ,---,9,459(-1),[地] 物井栄
8,9,2,2,アオイコマチ,牝8,54,的場直之,2:09.4,1/2,---,13,455(+1),[地] 長沼正義
9,10,3,3,トキノハクオー,牡6,56,佐藤正晃,2:10.5,5,---,7,501(-1),[地] 佐藤寿
10,11,4,6,イシノボンド,牡7,54,久保勇一,2:11.6,5,---,14,500(+3),[地] 物井栄
11,12,5,7,ミヨノワカマツ,牡6,56,宮浦正行,2:11.8,1,---,5,474(0),[地] 渡部則夫
12,13,7,12,チャレンジスター,牡6,56,佐宗応和,2:13.2,7,---,4,507(0),[地] 栗田裕光
13,14,6,9,カイドウユキオウ,牡7,54,市村誠,2:13.9,3,---,10,507(+7),[地] 小池滋
