,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,ズンダモチ,牡6,57,浜中俊,1:11.2,,5.6,3,532(-2),[西] 長浜博之
1,2,1,1,モエレデフィニット,牡5,57,柴田大知,1:11.6,2.1/2,21.4,5,492(-6),[東] 高市圭二
2,3,4,7,ダイヤモンドムーン,牝5,55,福永祐一,1:11.8,1,2.3,1,518(-2),[西] 宮本博
3,4,3,5,ディアアゲイン,牡7,57,幸英明,1:11.8,クビ,237.5,15,472(0),[西] 佐藤正雄
4,5,8,16,ミヤジエムジェイ,牡4,57,小牧太,1:11.9,クビ,4.5,2,496(0),[西] 岩元市三
5,6,6,12,ネオファロス,牡7,57,秋山真一,1:11.9,クビ,61.1,11,502(-6),[西] 野中賢二
6,7,7,14,イチオカ,牡7,57,四位洋文,1:12.0,クビ,25.3,6,528(-2),[西] 境直行
7,8,7,13,キモンレッド,牝4,55,池添謙一,1:12.2,1.1/2,38.4,10,452(+10),[西] 村山明
8,9,3,6,キンショーユウジャ,牡4,57,木幡初広,1:12.3,クビ,31.5,8,512(-4),[東] 田島俊明
9,10,6,11,セイウンリファイン,牡6,57,国分恭介,1:12.3,クビ,158.0,13,480(-14),[東] 萱野浩二
10,11,2,4,ノルマンディー,牡5,57,ピンナ,1:12.4,クビ,5.7,4,512(+8),[西] 音無秀孝
11,12,5,10,ルナロッソ,牝6,55,藤田伸二,1:12.6,1.1/2,88.0,12,506(-12),[東] 杉浦宏昭
12,13,5,9,キュート,牝5,55,渡辺薫彦,1:13.2,3.1/2,233.4,14,452(+4),[西] 佐山優
13,14,1,2,キンショーノボス,牡6,57,和田竜二,1:13.5,1.3/4,31.2,7,488(-8),[西] 中村均
14,15,4,8,セントエドワード,牡7,57,高田潤,1:13.6,3/4,538.6,16,508(-12),[西] 小崎憲
15,16,2,3,スズカローゼ,牝5,55,藤岡佑介,1:16.8,大,35.2,9,514(-4),[西] 橋田満
