,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,スペクトル,牡6,56,鈴木祐,0:51.0,,4.5,2,556(-2),[地] 櫻田康二
1,2,1,1,シャドウパーティー,セ9,56,高橋悠里,0:51.1,1/2,8.8,4,498(+5),[地] 三野宮通
2,3,2,2,ノリノリコユキ,牝4,52,岩本怜,0:51.1,クビ,33.9,7,438(+1),[地] 千葉幸喜
3,4,7,7,メイショウオセアン,牡7,57,坂口裕一,0:51.1,クビ,1.7,1,544(+3),[地] 村上昌幸
4,5,3,3,スティルプリンス,牡5,56,阿部英俊,0:51.5,2.1/2,72.7,9,488(0),[地] 村上昌幸
5,6,5,5,フォルス,牡5,56,小林凌,0:51.5,クビ,5.2,3,528(+16),[地] 板垣吉則
6,7,4,4,ユイノルフィ,牡4,56,菅原辰徳,0:51.9,2.1/2,19.6,5,466(+6),[地] 千葉博次
7,8,8,10,ダンストンラソ,牝3,54,村上忍,0:52.1,1.1/4,38.5,8,413(-1),[地] 畠山信一
8,9,6,6,ゴースルー,牡8,56,関本淳,0:52.6,3,367.6,10,461(-12),[地] 佐藤敏彦
9,10,7,8,イシマツ,牡3,56,山本聡哉,0:53.1,3,33.2,6,472(+13),[地] 畠山信一
