,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,12,タガノバッチグー,牡5,57,後藤浩輝,1:46.9,,44.9,11,460(+10),[西] 浅見秀一
1,2,2,4,コスモサイキック,牡4,57,幸英明,1:46.9,アタマ,4.1,2,476(+6),[西] 西浦勝一
2,3,1,2,ソールデスタン,牡4,57,江田照男,1:46.9,クビ,19.4,7,460(+4),[東] 河野通文
3,4,6,11,ドリームクラフト,牡5,57,佐藤哲三,1:47.0,クビ,6.3,4,448(-8),[西] 佐々木晶
4,5,2,3,レイナソフィア,牝5,55,和田竜二,1:47.2,1.1/2,30.8,8,490(0),[西] 清水久詞
5,6,1,1,アグネスサクラ,牝5,55,福永祐一,1:47.3,クビ,5.7,3,446(+14),[西] 長浜博之
6,7,4,7,ネオヴェリーブル,牡4,57,北村宏司,1:47.5,1.1/2,44.3,10,498(-12),[東] 鹿戸雄一
7,8,3,5,スイートテン,牝4,55,四位洋文,1:47.7,1.1/2,3.9,1,508(+8),[西] 千田輝彦
8,9,4,8,マシラ,牝4,55,武豊,1:47.8,1/2,31.1,9,452(-8),[東] 杉浦宏昭
9,10,5,9,ルナフライト,牝5,54,国分恭介,1:48.0,1,84.2,14,494(+20),[西] 南井克巳
10,11,8,16,リッカタキシード,牡4,54,国分優作,1:48.2,1.1/4,373.1,18,442(+14),[西] 藤沢則雄
11,12,7,14,クリアソウル,牝5,55,石橋脩,1:48.4,1.1/4,219.4,16,436(+2),[東] 斎藤誠
12,13,8,17,エーシンアガペー,牝4,55,内田博幸,1:48.4,ハナ,48.8,12,452(-4),[西] 松元茂樹
13,14,7,13,ラッキーダイス,牝4,55,横山典弘,1:48.5,クビ,129.3,15,446(-4),[東] 菊沢隆徳
14,15,3,6,メジロオードリー,牝4,55,吉田豊,1:48.7,1,8.0,5,438(+6),[東] 大久保洋
15,16,7,15,ティボリペガサス,牝4,52,平野優,1:49.0,2,80.5,13,464(+6),[西] 崎山博樹
16,17,8,18,ラークキャロル,牝5,55,蛯名正義,1:49.1,1/2,13.1,6,418(+12),[東] 菊川正達
17,18,5,10,プランテーション,牝4,55,小牧太,1:49.3,1.1/2,269.1,17,412(-24),[西] 牧田和弥
