,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,オンユアマーク,牡3,55,宮浦正行,1:50.8,,---,1,493(+3),[地] 福永二三
1,2,7,10,サブノテンザンオー,牡3,54,的場直之,1:51.0,1.1/2,---,10,461(-12),[地] 矢作和人
2,3,1,1,パイ,牡3,55,野崎武司,1:51.3,1.1/2,---,3,438(-1),[地] 中村護
3,4,8,12,アクセスホープ,牡3,54,鈴木啓之,1:51.8,2.1/2,---,9,436(-3),[地] 長尾潔
4,5,3,3,コウギョウタイム,牡3,54,坂井英光,1:51.9,クビ,---,5,473(+5),[地] 鶴田憲吉
5,6,4,4,テンミリオン,牡3,54,内田博幸,1:51.9,ハナ,---,2,472(0),[地] 藤江昭徳
6,7,2,2,タイガーブライト,牝3,54,鷹見浩,1:51.9,アタマ,---,4,434(-6),[地] 小野寺孝
7,8,8,11,エンゼルタマテスコ,牡3,54,早田秀治,1:51.9,ハナ,---,8,487(-2),[地] 岡部盛雄
8,9,6,7,ノーザンチャンプ,牡3,54,荒山勝徳,1:52.6,3,---,6,442(+3),[地] 中村護
9,10,5,5,リカルス,牡3,54,佐宗応和,1:53.1,2.1/2,---,12,445(-1),[地] 村上頼章
10,11,6,8,デュプレラウドー,牡3,54,佐藤祐樹,1:53.3,1,---,11,476(-2),[地] 蛯名末五
11,12,7,9,エスエスハッピー,牡3,54,市村誠,1:55.9,大,---,7,452(-4),[地] 小池滋
