,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,ジョイフルハート,牡5,56,武豊,1:10.1,,1.6,1,512(+12),[西] 小野幸治
1,2,4,6,オフィサー,牡4,54,後藤浩輝,1:10.8,4,9.4,3,498(-9),[西] 森秀行
2,3,3,4,ドローアウター,牡6,49,佐藤聖也,1:10.8,ハナ,359.3,15,532(0),[西] 山本正司
3,4,2,2,トウショウギア,牡6,57,田中勝春,1:10.9,クビ,5.0,2,516(+4),[東] 池上昌弘
4,5,5,8,ディバインシルバー,牡8,57,穂苅寿彦,1:11.1,1.1/4,27.1,7,492(+5),[東] 和田正道
5,6,8,15,トシザヘネシー,牡4,54,小牧太,1:11.4,1.3/4,15.6,5,516(+12),[西] 音無秀孝
6,7,7,12,キープザフェイス,牝4,50,吉田隼人,1:11.5,3/4,44.9,8,482(+2),[東] 池上昌弘
7,8,6,10,スプートニク,牡5,53,小野次郎,1:11.5,アタマ,128.7,11,512(+4),[東] 伊藤正徳
8,9,6,11,ジョウノデイリー,牡6,51,村田一誠,1:11.5,ハナ,285.2,13,494(+2),[西] 平田修
9,10,5,9,ケイアイメルヘン,牝4,51,吉田豊,1:11.6,クビ,73.2,9,504(-8),[西] 古川平
10,11,8,14,リンガスローレル,牝7,53,柴田善臣,1:11.6,ハナ,24.1,6,480(0),[東] 境征勝
11,12,1,1,エイシンボーダン,牡5,56,蛯名正義,1:12.0,2.1/2,10.0,4,498(0),[西] 鮫島一歩
12,13,2,3,バロンカラノテガミ,牡6,52,勝浦正樹,1:12.0,アタマ,105.4,10,504(+14),[東] 阿部新生
13,14,4,7,シャドウスケイプ,牡7,55,江田照男,1:12.2,1.1/4,294.1,14,450(-4),[西] 森秀行
14,15,7,13,リーディングエッジ,牡6,52,小林淳一,1:13.0,5,191.2,12,522(+8),[東] 二ノ宮敬
