,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ホープライズ,牡6,56,宮川実,1:32.5,,4.1,2,483(+2),[地] 打越勇児
1,2,5,5,ダイワエクシード,セ8,56,永森大智,1:32.6,1/2,2.2,1,535(-5),[地] 大関吉明
2,3,7,8,モズキングタイド,牡6,56,岡村卓弥,1:33.7,5,21.4,7,459(-3),[地] 雑賀正光
3,4,7,7,メメント,牡5,55,塚本雄大,1:33.9,1,8.7,4,455(-3),[地] 目迫大輔
4,5,8,9,セイユウガッツ,牡5,54,妹尾将充,1:33.9,クビ,24.3,8,473(-11),[地] 目迫大輔
5,6,4,4,ミッキーヘネシー,牡11,56,郷間勇太,1:33.9,クビ,17.0,5,474(-8),[地] 別府真司
6,7,6,6,アーミングエリア,牡4,56,西川敏弘,1:34.0,1/2,4.6,3,454(+2),[地] 松木啓助
7,8,8,10,ハヤブサタイザン,牝9,54,西森将司,1:35.0,5,92.7,10,478(-5),[地] 胡本友晴
8,9,1,1,ダイワバース,牡8,56,林謙佑,1:35.3,1.1/2,45.0,9,483(+2),[地] 国澤輝幸
9,中,2,2,レクスミノル,牡4,56,佐原秀泰,,,19.5,6,483(+2),[地] 胡本友晴
