,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ピュアオーシャン,牡4,57,本橋孝太,1:41.2,,3.8,3.0,522(+10),[地] 森下淳平
1,2,3,3,メンターモード,牡7,57,真島大輔,1:41.3,3/4,2.3,1.0,516(-4),[地] 荒山勝徳
2,3,7,10,ゴールドブラッド,牡7,57,左海誠二,1:41.5,1.1/4,3.6,2.0,507(-4),[地] 林正人
3,4,2,2,レベルスリー,牡6,57,山口達弥,1:41.6,3/4,30.2,6.0,445(+6),[地] 林正人
4,5,8,11,サノマル,牡8,57,福原杏,1:42.1,2.1/2,122.2,9.0,519(+3),[地] 朝倉実
5,6,8,12,クインザヒーロー,牡8,57,澤田龍哉,1:42.3,1.1/4,227.5,10.0,470(-1),[地] 新井清重
6,7,6,8,ハナレイ,牡5,55,今野忠成,1:42.3,クビ,34.2,7.0,505(-2),[地] 蛯名雄太
7,8,1,1,ダンサクドゥーロ,牡7,57,藤本現暉,1:42.4,クビ,23.8,5.0,531(+1),[地] 赤嶺本浩
8,9,5,5,ニーマルサンデー,牡7,57,的場文男,1:42.8,2,68.9,8.0,490(-4),[地] 立花伸
9,10,6,7,センプレフォール,牡7,57,森泰斗,1:42.9,1/2,6.9,4.0,443(+2),[地] 米田英世
10,11,5,6,エイシンスレイマン,牡7,57,増田充宏,1:44.7,9,324.4,11.0,475(+1),[地] 栗田泰昌
11,除,4,4,リガス,牡7,57,本田正重,,,---,,525(-5),[地] 嶋田幸晴
